IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Ukaleq Astri Slettemark,Ukaleq Astri Slettemark,2191,Greenland,999,999,False,False,1121.5983712160514,1206.915194837513,1104.9700317492277,1274.5182550317145,1287.3849759262573,1274.5182550317145,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mirlene Picin,Mirlene Picin,1332,Brazil,999,999,False,False,940.252740662046,1087.0418627919769,971.2537827942094,1274.083530887825,1288.2101582455625,1274.083530887825,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hanna-Brita Kaasik,Hanna-Brita Kaasik,2955,Estonia,999,999,False,False,1089.3674889610345,1126.7879031649168,1137.610725096424,1274.0093663897887,1281.9241242419896,1274.0093663897887,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Daria Gembicka,Daria Gembicka,2233,Poland,999,999,False,False,1125.2334813023945,1185.1438007525514,1140.9936356216674,1273.9801883634857,1264.1506251929502,1273.9801883634857,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ilaria Scattolo,Ilaria Scattolo,2845,Italy,999,999,False,False,1287.542242082944,1260.2537521378422,1285.0404598256146,1273.915600788952,1286.7876999488528,1273.915600788952,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mareike Braun,Mareike Braun,2551,Germany,999,999,False,False,1350.451353669539,1347.4741262071575,1308.5766723849542,1273.8548443176237,1308.547062518514,1273.8548443176237,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anna Nedza-Kubiniec,Anna Nedza-Kubiniec,2582,Poland,999,999,False,False,1268.354340390656,1261.6724676617182,1278.901415298416,1272.896107862705,1279.2673169653897,1272.896107862705,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Grace Castonguay,Grace Castonguay,2995,USA,999,999,False,False,1124.4373519744854,1175.3735767174203,1163.067335590678,1272.8857863278622,1284.751947244832,1272.8857863278622,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lisa Maria Spark,Lisa Maria Spark,2535,Germany,999,999,False,False,1305.707119017927,1316.481668276908,1305.4810345361404,1272.497460332304,1294.7274401799998,1272.497460332304,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Gaia Brunello,Gaia Brunello,2870,Brazil,999,999,False,False,1195.5407429086786,1278.6551230860573,1191.820480385927,1272.3021862957544,1295.3820845481955,1272.3021862957544,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Wilma Anhaus,Wilma Anhaus,2927,Austria,999,999,False,False,1169.4782295067648,1229.5121966185898,1230.638813362958,1271.7275204505888,1277.2741429210892,1271.7275204505888,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Tamara Steiner,Tamara Steiner,1587,Austria,999,999,False,False,1378.3614047456024,1432.2036284621745,1326.893290185495,1271.507422084053,1276.4974816145957,1271.507422084053,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Martina Trabucchi,Martina Trabucchi,2593,Italy,999,999,False,False,1328.670605729099,1349.3387992171129,1293.1973732853082,1271.3673563664004,1307.259059142987,1271.3673563664004,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kretel Kaljumäe,Kretel Kaljumäe,3108,Estonia,999,999,False,False,1230.285275246321,1177.8093359494424,1221.028282623261,1271.0892847233329,1287.0960555498625,1271.0892847233329,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Noora Kaisa Keränen,Noora Kaisa Keränen,2469,Finland,999,999,False,False,1210.5831840858557,1300.4709028501688,1162.4005205499172,1271.0202895640489,1293.207058307272,1271.0202895640489,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lara Wagner,Lara Wagner,2730,Austria,999,999,False,False,1236.354431670929,1282.6871702722476,1243.5637680948346,1270.48216317593,1300.5013358468916,1270.48216317593,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Luci Anderson,Luci Anderson,3247,USA,999,999,False,False,1169.9771387433825,1207.9568567801375,1190.2518769244832,1269.1797945440503,1290.173943830516,1269.1797945440503,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Rebecca Sandnäs,Rebecca Sandnäs,2788,Finland,999,999,False,False,1198.697025486916,1236.3911613846471,1247.9913867992332,1268.8706208990975,1281.4711560376447,1268.8706208990975,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Heda Mikolasova,Heda Mikolasova,3021,Czechia,999,999,False,False,1241.7943032509304,1219.6264467112208,1233.0324858753256,1267.933805696402,1282.8868781768642,1267.933805696402,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Johanna Skottheim,Johanna Skottheim,1340,Sweden,999,999,False,False,1369.4548564293111,1374.4735380461238,1346.0003926846389,1267.7062898107852,1288.3907609688165,1267.7062898107852,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Zdravkova,Maria Zdravkova,1398,Bulgaria,999,999,False,False,1097.497132476209,1130.7223641753246,1093.753565208956,1267.598959864367,1288.2101582455625,1267.598959864367,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Beatrice Trabucchi,Beatrice Trabucchi,2455,Italy,999,999,False,False,1330.953984233041,1263.5795328095492,1328.567850340589,1267.5718979284366,1303.0819912566108,1267.5718979284366,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Leonie Pitzer,Leonie Pitzer,2786,Austria,999,999,False,False,1156.1479668527145,1244.0267023535732,1179.495283800833,1267.5391962340711,1284.8089498124468,1267.5391962340711,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sonja Leinamo,Sonja Leinamo,2793,Finland,999,999,False,False,1255.7107158243969,1378.4647047727403,1176.1135653702331,1267.304167332413,1300.0,1267.304167332413,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Cheresa Bouley,Cheresa Bouley,2884,USA,999,999,False,False,1008.8474765056932,1180.901214016887,1055.6463837095152,1267.2098220429998,1287.1852330178765,1267.2098220429998,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Birgit Schölzhorn,Birgit Schölzhorn,2992,Italy,999,999,False,False,1238.7684790755234,1249.63426271017,1275.1662791631495,1267.1228367939511,1293.9989510941978,1267.1228367939511,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Fabiana Carpella,Fabiana Carpella,2846,Italy,999,999,False,False,1288.0158000557512,1295.5191137488916,1324.6878638325084,1267.0569282031815,1286.2321442195755,1267.0569282031815,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eline Grue,Eline Grue,1557,Norway,999,999,True,False,1266.286672890902,1304.300722143059,1255.4221133653211,1266.7850745977582,1276.3474995504746,1266.7850745977582,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anna Hedström,Anna Hedström,2529,Sweden,999,999,False,False,1261.6738057622538,1238.7804200519463,1298.045281891922,1266.4625546376326,1271.303703121459,1266.4625546376326,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eunjung Ko,Eunjung Ko,1359,South Korea,999,999,False,False,1048.2450305793243,1094.4765105845322,1068.0708340398885,1266.1041536470668,1288.2101582455625,1266.1041536470668,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Alina Stremous,Alina Stremous,2758,Moldova,999,999,False,False,1341.8769298779198,1386.8455672861216,1304.319176460064,1266.0045762237316,1288.3395318079135,1266.0045762237316,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nadiia Bielkina,Nadiia Bielkina,1291,Ukraine,999,999,False,False,1263.3936771347471,1327.129818065636,1254.5515185583522,1265.0027578147883,1271.6201935728727,1265.0027578147883,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Susan Külm,Susan Külm,1043,Estonia,999,999,False,False,1427.027513315388,1392.5993811972148,1379.4683869719045,1264.9233293276895,1288.0045421962768,1264.9233293276895,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anna Kryvonos,Anna Kryvonos,1574,Ukraine,999,999,False,False,1209.7072832025196,1246.0407469493036,1211.8991211916098,1263.7278413279478,1278.543055539216,1263.7278413279478,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anastasiya Merkushyna,Anastasiya Merkushyna,1289,Ukraine,999,999,False,False,1235.8541675870836,1298.649039279438,1238.764608483237,1263.560505734222,1268.6805012797345,1263.560505734222,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Wiktoria Celczynska,Wiktoria Celczynska,2754,Poland,999,999,False,False,1098.2253740988533,1223.529111130524,1145.0210593799345,1263.2311629099586,1288.1309665679053,1263.2311629099586,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Venla Lehtonen,Venla Lehtonen,2309,Finland,999,999,False,False,1320.1359837140922,1297.3909321824635,1323.306211378922,1262.6056134276512,1278.6186518743734,1262.6056134276512,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Andreea Mezdrea,Andreea Mezdrea,2419,Romania,999,999,False,False,1076.211910576754,1037.0402626068617,1116.527576742794,1261.9612640497735,1288.2101582455625,1261.9612640497735,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Valeriia Dmytrenko,Valeriia Dmytrenko,1779,Ukraine,999,999,False,False,1274.0529215098168,1297.0321497791138,1264.0964035288578,1261.251113087899,1289.755023284052,1261.251113087899,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Yuanmeng Chu,Yuanmeng Chu,1685,China,999,999,False,False,1242.870963391078,1234.7929844713783,1227.167383464373,1260.8588520648118,1306.6073722005715,1260.8588520648118,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Tuuli Tomingas,Tuuli Tomingas,1245,Estonia,999,999,False,False,1287.911028618778,1298.380987329586,1307.3634671589143,1260.438790212477,1294.5584570872422,1260.438790212477,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Fanqi Meng,Fanqi Meng,1681,China,999,999,False,False,1270.249791985511,1298.233677094376,1233.322244219752,1259.6533589557455,1306.6073722005715,1259.6533589557455,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Scattolo,Sara Scattolo,2721,Italy,999,999,False,False,1267.2959932850804,1251.330926031019,1281.8246887645694,1259.2507165755628,1287.47054215045,1259.2507165755628,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Olena Horodna,Olena Horodna,2735,Ukraine,999,999,False,False,1199.347109373987,1257.8394371925713,1201.301014148141,1259.2347487320048,1287.630414263379,1259.2347487320048,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Aliona Makarova,Aliona Makarova,2779,Moldova,999,999,False,False,1067.5084036265998,1183.4320997450934,1035.4637217948534,1258.912022114714,1288.03219160652,1258.912022114714,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Erika Jänkä,Erika Jänkä,1241,Finland,999,999,False,False,1217.7965614431585,1209.4019070884408,1222.47407319189,1258.0881559011646,1294.460535211059,1258.0881559011646,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Johanna Puff,Johanna Puff,2718,Germany,999,999,False,False,1342.453327319445,1388.64996734768,1320.0782425554396,1257.572929375416,1291.2915325292122,1257.572929375416,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Heidi Kuuttinen,Heidi Kuuttinen,2282,Finland,999,999,False,False,1087.9665025625127,1174.5444724545498,1116.2792169033676,1256.2719705798097,1268.1554207964969,1256.2719705798097,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Tamara Molentova,Tamara Molentova,2958,Slovakia,999,999,False,False,1210.4180926397523,1272.3458363790537,1235.2971658076222,1256.1944812418185,1282.7625833629802,1256.1944812418185,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Katerina Pavlu,Katerina Pavlu,2715,Czechia,999,999,False,False,1235.4756699024626,1280.4420555658924,1270.4563200833877,1255.1367383338627,1267.944321185708,1255.1367383338627,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Astrid Plosch,Astrid Plosch,2850,Italy,999,999,False,False,1224.816585816173,1286.6176752841484,1266.3592378354058,1253.1456566253623,1295.1131462635622,1253.1456566253623,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Coralie Langel,Coralie Langel,2892,Switzerland,999,999,False,False,1242.6977321086335,1317.8995847727945,1235.2144632139718,1252.0591034086424,1301.7961002009572,1252.0591034086424,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Olga Poltoranina,Olga Poltoranina,73,Kazakhstan,999,999,False,False,1161.540064675242,1190.4434789481384,1189.4134849335005,1250.8034409398051,1287.362695116196,1250.8034409398051,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anna Andexer,Anna Andexer,2690,Austria,999,999,False,False,1354.3199201255284,1301.589324688765,1373.4959225512353,1249.7144577253132,1298.7477113668228,1249.7144577253132,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ragnhild Femsteinevik,Ragnhild Femsteinevik,1269,Norway,999,999,True,False,1378.350580333042,1365.628972602268,1408.9070243273743,1249.2814570260066,1308.3545036907617,1249.2814570260066,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ziva Klemencic,Ziva Klemencic,2218,Slovenia,999,999,False,False,1024.3917500449786,1087.48653319084,1048.4226620085508,1249.1534818874015,1282.8504397029496,1249.1534818874015,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Åsne Skrede,Åsne Skrede,2629,Norway,999,999,True,False,1298.872954585619,1270.451846911301,1331.6485145947458,1248.658136250268,1287.0312788475485,1248.658136250268,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sofia Joronen,Sofia Joronen,2480,Finland,999,999,False,False,1060.4153228094533,1151.8469700766557,1124.1036910951186,1248.5038773383123,1267.8269603680535,1248.5038773383123,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Julia Machyniakova,Julia Machyniakova,2420,Slovakia,999,999,False,False,1130.0571251502222,1248.357919683878,1114.3664252424828,1246.515177105891,1270.384471099907,1246.515177105891,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anamarija Lampic,Anamarija Lampic,2354,Slovenia,999,999,False,False,1322.8755148271814,1234.4473887599645,1404.8913984374396,1245.4831835065995,1293.6651986944498,1245.4831835065995,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Dunja Zdouc,Dunja Zdouc,1080,Austria,999,999,False,False,1340.8844411560424,1406.0162279101105,1324.4760258719032,1245.320595155113,1269.269596132539,1245.320595155113,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Julia Leitinger,Julia Leitinger,1327,Austria,999,999,False,False,1305.1365920474452,1396.0364564424654,1310.8711294840691,1242.6010143194917,1290.6559820819052,1242.6010143194917,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emily Dickson,Emily Dickson,1634,Canada,999,999,False,False,1139.4814988189316,1135.1067113759136,1186.5670016532138,1239.8321910317388,1261.3809531299646,1239.8321910317388,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Zuzana Remenova,Zuzana Remenova,2428,Slovakia,999,999,False,False,1193.6873046354974,1241.324996188585,1156.296887559184,1239.5449153138825,1297.3820845481955,1239.5449153138825,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Inka Hämäläinen,Inka Hämäläinen,2794,Finland,999,999,False,False,1286.6582746245151,1270.9241930114472,1286.1422736573106,1238.841697001636,1294.0492010341045,1238.841697001636,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Michela Carrara,Michela Carrara,1596,Italy,999,999,False,False,1352.1568837978846,1342.488607674926,1409.4211549018917,1238.599044728297,1291.4178685887189,1238.599044728297,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Liliia Steblyna,Liliia Steblyna,2757,Ukraine,999,999,False,False,1199.92893471204,1243.0532213946328,1187.580009868617,1236.6193216661711,1274.829647730833,1236.6193216661711,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Darya Klimina,Darya Klimina,575,Kazakhstan,999,999,False,False,1063.10731506843,1180.2592642740444,1064.969284345866,1236.37075802359,1285.8502128447435,1236.37075802359,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Johanna Nordqvist,Johanna Nordqvist,2566,Sweden,999,999,False,False,1267.1279490101638,1251.983234959689,1254.5801895955865,1235.4247766050885,1293.7663694811356,1235.4247766050885,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emilie Kalkenberg,Emilie Kalkenberg,1572,Norway,999,999,True,False,1314.9791345729286,1329.8347896956516,1334.414137094444,1235.372259106559,1306.4176782936486,1235.372259106559,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Benita Peiffer,Benita Peiffer,2216,Canada,999,999,False,False,1152.948240374348,1205.7305297756727,1166.474423025695,1235.0874762007754,1290.6602539932137,1235.0874762007754,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kelsey Joan Dickinson,Kelsey Joan Dickinson,1225,USA,999,999,False,False,1136.8747210925428,1217.3436583666053,1098.5869756678308,1235.0017815733845,1289.078968788059,1235.0017815733845,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Liubov Kypiachenkova,Liubov Kypiachenkova,1757,Ukraine,999,999,False,False,1210.4959290572372,1236.932209789978,1221.1624069902286,1234.4414898053756,1275.1059068366058,1234.4414898053756,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Annie Lind,Annie Lind,2293,Sweden,999,999,False,False,1301.8675628194092,1301.0383530699253,1311.0378610356213,1234.144570787163,1281.402270549474,1234.144570787163,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lea Rothschopf,Lea Rothschopf,2556,Austria,999,999,False,False,1257.658890749635,1329.0121607747046,1262.817106141554,1230.7939695930395,1298.288739579584,1230.7939695930395,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emma Nilsson,Emma Nilsson,961,Sweden,999,999,False,False,1303.1173642758215,1399.9995644389824,1296.0211962217904,1229.570405845143,1288.060544079617,1229.570405845143,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lisa Osl,Lisa Osl,2288,Austria,999,999,False,False,1187.2009003738624,1189.7335548602025,1197.633908556793,1224.3836345583725,1268.3043017312252,1224.3836345583725,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Daryna Chalyk,Daryna Chalyk,2825,Ukraine,999,999,False,False,1229.0948631620306,1282.4013716733346,1228.0650003797775,1224.0566780787258,1296.8605244066744,1224.0566780787258,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eliska Vaclavikova,Eliska Vaclavikova,2193,Czechia,999,999,False,False,1239.791853624998,1328.8321756040448,1200.60868918054,1222.9393552693657,1250.5152019908433,1222.9393552693657,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Remenova,Maria Remenova,2249,Slovakia,999,999,False,False,1192.618495506695,1196.0368711267688,1182.196489902395,1218.6809221929311,1280.4206008706692,1218.6809221929311,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eve Bouvard,Eve Bouvard,2761,Belgium,999,999,False,False,1148.8502809649217,1177.746334989171,1176.9260189178335,1217.2645980068614,1285.8195066561575,1217.2645980068614,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Judita Traubaite,Judita Traubaite,2954,Lithuania,999,999,False,False,1204.8667126523046,1312.150712085485,1148.9948210437396,1215.2885261904275,1279.582792975689,1215.2885261904275,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kamila Cichon,Kamila Cichon,1593,Poland,999,999,False,False,1293.1329912391575,1288.5238332587137,1167.2424287522404,1210.142394673527,1256.364421846361,1210.142394673527,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Susanna Meinen,Susanna Meinen,1310,Switzerland,999,999,False,False,1173.2465572156943,1226.2072115132753,1180.94472532646,1208.6139530550597,1258.0654942820197,1208.6139530550597,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sanita Bulina,Sanita Bulina,2459,Latvia,999,999,False,False,1194.3450483184786,1203.6678313514053,1197.9742102290786,1207.1540985717727,1290.173943830516,1207.1540985717727,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jialin Tang,Jialin Tang,76,China,999,999,False,False,1144.2689821665583,1233.5580776531588,1148.3108916043907,1198.7113088115725,1286.927455811734,1198.7113088115725,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Joanne Reid,Joanne Reid,1754,USA,999,999,False,False,1236.5371179298477,1242.1933991462708,1248.0183704739916,1196.02365795952,1306.3917861354334,1196.02365795952,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lidiia Zhurauskaite,Lidiia Zhurauskaite,3097,Lithuania,999,999,False,False,1130.4280041100906,1187.788815296496,1149.7604957893616,1185.15529682305,1294.4699281864348,1185.15529682305,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anna Juppe,Anna Juppe,2776,Austria,999,999,False,False,1315.3313823518545,1354.57433490265,1309.5080843124665,1183.7461737762112,1301.9496584574222,1183.7461737762112,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Johanna Talihärm,Johanna Talihärm,894,Estonia,999,999,False,False,1090.9183949685214,1148.3436733924177,1119.6177737297676,1161.520739353688,1288.2101582455625,1161.520739353688,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anastasia Tolmacheva,Anastasia Tolmacheva,2072,Romania,999,999,False,False,1172.865959654738,1173.4124353733532,1197.3972652062046,1161.2779973788931,1288.2101582455625,1161.2779973788931,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Natalija Kocergina,Natalija Kocergina,906,Lithuania,999,999,False,False,985.937397258425,1025.7305426569849,1031.830705038446,1157.6281374117143,1264.1242878776045,1157.6281374117143,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
