Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,23,Darya Domracheva,Belarus,9,2007,89,1986-08-03T00:00:00.000000,20.621492128678987,58,0,1307.0797971113004,1282.5288345811048,1300.0,1282.5288345811048
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,24,Delphine Peretto,France,148,2007,89,1982-02-09T00:00:00.000000,25.100616016427104,107,0,1196.2165979254446,1183.9144308138261,1300.0,1183.9144308138261
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,25,Tatiana Moiseeva,Russia,153,2007,89,1981-09-07T00:00:00.000000,25.52498288843258,60,0,1322.4139170564927,1288.2917024260414,1300.0,1288.2917024260414
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,26,Martina Beck,Germany,105,2007,89,1979-09-21T00:00:00.000000,27.488021902806295,209,0,1452.4495694585496,1395.9701398807088,1300.0,1395.9701398807088
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,27,Irina Malgina,Russia,165,2007,89,1973-06-08T00:00:00.000000,33.7741273100616,128,0,1305.7487819034206,1266.842216765889,1300.0,1266.842216765889
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,28,Kaisa Mäkäräinen,Finland,5,2007,89,1983-01-11T00:00:00.000000,24.18069815195072,59,0,1285.3776533907321,1245.8646227423133,1300.0,1245.8646227423133
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,29,Magdalena Gwizdon,Poland,63,2007,89,1979-08-04T00:00:00.000000,27.619438740588638,259,0,1158.2731784580433,1132.6534249042202,1300.0,1132.6534249042202
2007-03-18,Khanty-Mansijsk,Russia,L,12.5,Mass Start,1,World Cup,30,Zina Kocher,Canada,77,2007,89,1982-12-05T00:00:00.000000,24.281998631074607,111,0,1253.4297015637137,1211.3205717380185,1300.0,1211.3205717380185
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Helena Ekholm,Sweden,7,2007,0,1984-09-06T00:00:00.000000,22.527036276522928,68,0,1396.2974385819405,1381.8528227946495,1396.2974385819405,1381.8528227946495
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sabrina Buchholz,Germany,31,2007,0,1980-03-05T00:00:00.000000,26.88021902806297,108,0,1223.954969245885,1235.3617238590023,1223.954969245885,1235.3617238590023
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kaja Eckhoff,Norway,738,2007,0,1984-03-05T00:00:00.000000,22.688569472963724,23,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Olga Kudrashova,Belarus,111,2007,0,1978-11-25T00:00:00.000000,28.309377138945926,25,0,1254.9797578460661,1261.7327941691563,1254.9797578460661,1261.7327941691563
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Oksana Melnikova,Ukraine,1506,2007,0,1982-11-13T00:00:00.000000,24.197125256673512,7,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Julie Bonnevie-Svendsen,Norway,136,2007,0,1987-04-16T00:00:00.000000,19.575633127994525,16,0,1295.055280257182,1295.7969882186046,1295.055280257182,1295.7969882186046
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kaisa Mäkäräinen,Finland,5,2007,0,1983-01-11T00:00:00.000000,24.18069815195072,59,0,1245.8646227423133,1253.9849293309662,1245.8646227423133,1253.9849293309662
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anne Laure Mignerey,France,212,2007,0,1973-07-16T00:00:00.000000,33.32511978097194,48,0,,,1296.874587187875,1297.3433991096938
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Natalia Sokolova,Russia,106,2007,0,1973-10-23T00:00:00.000000,33.399041752224505,90,0,1334.1554845742714,1329.0321618881308,1334.1554845742714,1329.0321618881308
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Delphine Peretto,France,148,2007,0,1982-02-09T00:00:00.000000,25.100616016427104,107,0,1183.9144308138261,1201.3272661917522,1183.9144308138261,1201.3272661917522
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Martina Halinarova,Slovakia,123,2007,0,1973-04-22T00:00:00.000000,33.804243668720055,254,0,1259.7210560572853,1265.7628976486924,1259.7210560572853,1265.7628976486924
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Bogaliy-Titovets,Russia,22,2007,0,1979-06-12T00:00:00.000000,27.592060232717316,165,0,1276.983473624067,1280.435952580457,1276.983473624067,1280.435952580457
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nadezhda Chastina,Russia,748,2007,0,1982-07-19T00:00:00.000000,24.517453798767967,27,0,,,1309.207930721115,1307.8267411129477
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Merete Løken,Norway,2407,2007,0,1981-02-05T00:00:00.000000,25.765913757700204,2,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ekaterina Iourieva,Russia,71,2007,0,1983-06-11T00:00:00.000000,23.76728268309377,56,0,1398.4667266230165,1383.696717629564,1398.4667266230165,1383.696717629564
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Andreja Mali,Slovenia,33,2007,0,1977-11-17T00:00:00.000000,29.232032854209447,128,0,1141.5725091534678,1165.3366327804476,1141.5725091534678,1165.3366327804476
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Zuzana Hasillova,Slovakia,223,2007,0,1982-08-09T00:00:00.000000,24.45995893223819,82,0,,,1272.2429572042133,1276.4065136235813
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sylvie Becaert,France,104,2007,0,1975-09-06T00:00:00.000000,31.529089664613277,189,0,1289.0141177802907,1290.6620001132471,1289.0141177802907,1290.6620001132471
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katja Haller,Italy,36,2007,0,1981-01-12T00:00:00.000000,26.078028747433265,105,0,1260.162113604629,1266.1377965639347,1260.162113604629,1266.1377965639347
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Volha Tsetsiaruk,Belarus,717,2007,0,1985-03-01T00:00:00.000000,21.900068446269678,27,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Zina Kocher,Canada,77,2007,0,1982-12-05T00:00:00.000000,24.281998631074607,111,0,1211.3205717380185,1224.6224859773158,1211.3205717380185,1224.6224859773158
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kiia Lätti,Finland,993,2007,0,1983-09-09T00:00:00.000000,23.37577002053388,17,0,,,1277.486532736482,1280.8635528260097
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anne Ingstadbjørg,Norway,139,2007,0,1979-05-14T00:00:00.000000,27.498973305954824,26,0,,,1293.2359733264889,1294.2505773275154
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sandrine Bailly,France,100,2007,0,1979-11-25T00:00:00.000000,27.310061601642712,221,0,1360.4847799874553,1351.412062989337,1360.4847799874553,1351.412062989337
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Olga Anisimova,Russia,138,2007,0,1972-01-29T00:00:00.000000,35.13210130047912,99,0,1302.4185614983194,1302.0557772735715,1302.4185614983194,1302.0557772735715
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tatiana Moiseeva,Russia,153,2007,0,1981-09-07T00:00:00.000000,25.52498288843258,60,0,1288.2917024260414,1290.047947062135,1288.2917024260414,1290.047947062135
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lyudmyla Pysarenko,Ukraine,127,2007,0,1983-05-29T00:00:00.000000,23.657768651608485,29,0,,,1272.8028332277852,1276.8824082436174
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Liudmila Ananko,Belarus,135,2007,0,1982-04-19T00:00:00.000000,24.91170431211499,125,0,1255.8591699451968,1262.4802944534172,1255.8591699451968,1262.4802944534172
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anne Mørkve,Norway,667,2007,0,1986-09-11T00:00:00.000000,20.16974674880219,9,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katharina Echter,Germany,749,2007,0,1982-07-18T00:00:00.000000,24.520191649555098,39,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maja Oline Sarre,Norway,2408,2007,0,1982-12-11T00:00:00.000000,23.920602327173167,2,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Linda Grubben,Norway,174,2007,0,1979-09-13T00:00:00.000000,27.411362080766597,170,0,1492.4918870523995,1463.6181039945395,1492.4918870523995,1463.6181039945395
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Simone Hauswald,Germany,103,2007,0,1979-05-03T00:00:00.000000,27.874058863791923,153,0,1372.3296918517922,1361.4802380740234,1372.3296918517922,1361.4802380740234
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tora Berger,Norway,8,2007,0,1981-03-18T00:00:00.000000,25.998631074606433,134,0,1254.3321158032738,1261.1822984327828,1254.3321158032738,1261.1822984327828
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Krystyna Guzik,Poland,114,2007,0,1983-08-16T00:00:00.000000,23.488021902806295,106,0,1207.8814225484418,1221.6992091661755,1207.8814225484418,1221.6992091661755
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Magdalena Neuner,Germany,2,2007,0,1987-02-09T00:00:00.000000,20.10130047912389,71,0,1378.391867441209,1366.6330873250274,1378.391867441209,1366.6330873250274
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Xue Dong,China,132,2007,0,1986-08-17T00:00:00.000000,20.56399726214921,77,0,1223.702927140785,1235.1474880696674,1223.702927140785,1235.1474880696674
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Johanne Mikkelsen,Greenland,697,2007,0,1985-08-28T00:00:00.000000,21.207392197125255,10,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anastasiya Grushetskaya,Russia,1925,2007,0,1985-01-21T00:00:00.000000,22.00684462696783,3,0,,,1299.810726787667,1299.8391177695169
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kathrin Lang,Germany,21,2007,0,1986-09-03T00:00:00.000000,20.536618754277892,57,0,1405.311501676935,1389.5147764253948,1405.311501676935,1389.5147764253948
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Liobov Petrova,Russia,716,2007,0,1984-08-01T00:00:00.000000,22.480492813141684,34,0,,,1299.810726787667,1299.8391177695169
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Birgitte Røksund,Norway,682,2007,0,1985-11-01T00:00:00.000000,21.029431895961668,14,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kathrine Alseen,Norway,2409,2007,0,1984-11-11T00:00:00.000000,22.001368925393567,2,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Klara Moravcova,Czechia,725,2007,0,1983-03-19T00:00:00.000000,23.852156057494867,74,0,,,1277.486532736482,1280.8635528260097
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Simona Craciun,Romania,741,2007,0,1983-05-02T00:00:00.000000,23.731690622861052,39,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Magdalena Gwizdon,Poland,63,2007,0,1979-08-04T00:00:00.000000,27.619438740588638,259,0,1132.6534249042202,1157.7554111685872,1132.6534249042202,1157.7554111685872
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emöke Szöcs,Hungary,448,2007,0,1985-10-20T00:00:00.000000,21.262149212867897,39,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Vilde Ravnsborg Gurigard,Norway,617,2007,0,1987-10-18T00:00:00.000000,19.069130732375086,6,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Xianying Liu,China,115,2007,0,1977-07-08T00:00:00.000000,29.672826830937712,187,0,1414.2902035420918,1397.146673010778,1414.2902035420918,1397.146673010778
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ingrid Nygard,Norway,1970,2007,0,1984-09-11T00:00:00.000000,22.168377823408623,2,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Olena Petrova,Ukraine,175,2007,0,1972-09-24T00:00:00.000000,34.379192334017795,236,0,1352.3818508797096,1344.524573247753,1352.3818508797096,1344.524573247753
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Tsvetova,Belarus,1467,2007,0,1984-10-19T00:00:00.000000,22.264202600958246,13,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katrin Apel,Germany,163,2007,0,1973-05-04T00:00:00.000000,33.869952087611225,310,0,1324.9317477521158,1321.1919855892984,1324.9317477521158,1321.1919855892984
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kari Henneseid Eie,Norway,79,2007,0,1982-07-02T00:00:00.000000,24.364134154688568,36,0,,,1293.2359733264889,1294.2505773275154
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Paulina Bobak,Poland,62,2007,0,1984-10-01T00:00:00.000000,22.313483915126625,59,0,,,1288.686437128668,1290.3834715593678
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Martina Beck,Germany,105,2007,0,1979-09-21T00:00:00.000000,27.488021902806295,209,0,1395.9701398807088,1381.5746188986025,1395.9701398807088,1381.5746188986025
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Florence Baverel-Robert,France,164,2007,0,1974-05-24T00:00:00.000000,32.81587953456537,276,0,1404.7481350931105,1389.0359148291438,1404.7481350931105,1389.0359148291438
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Laura Pokela,Finland,705,2007,0,1984-06-15T00:00:00.000000,22.60917180013689,24,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Uliana Denisova,Russia,48,2007,0,1983-01-11T00:00:00.000000,24.035592060232716,55,0,1268.049607805491,1272.8421666346674,1268.049607805491,1272.8421666346674
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Teja Gregorin,Slovenia,11,2007,0,1980-06-29T00:00:00.000000,26.715947980835043,119,0,1323.0439842548708,1319.58738661664,1323.0439842548708,1319.58738661664
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Solveig Rogstad,Norway,134,2007,0,1982-07-31T00:00:00.000000,24.28473648186174,27,0,1287.7780525344097,1289.6113446542481,1287.7780525344097,1289.6113446542481
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Petra Slezakova,Slovakia,155,2007,0,1981-02-04T00:00:00.000000,25.96851471594798,86,0,,,1297.274715139059,1297.6835078682002
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Liv Kjersti Eikeland,Norway,128,2007,0,1979-03-20T00:00:00.000000,27.84120465434634,106,0,1302.0231087435027,1301.7196424319773,1302.0231087435027,1301.7196424319773
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Kunaeva,Russia,149,2007,0,1985-04-09T00:00:00.000000,21.793292265571527,10,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Valj Semerenko,Ukraine,14,2007,0,1986-01-18T00:00:00.000000,21.01574264202601,43,0,1301.63003371836,1301.385528660606,1301.63003371836,1301.385528660606
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tadeja Brankovic-Likozar,Slovenia,56,2007,0,1979-12-20T00:00:00.000000,27.241615331964407,275,0,1326.6455971725677,1322.6487575966826,1326.6455971725677,1322.6487575966826
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Liudmila Kalinchik,Belarus,38,2007,0,1982-07-23T00:00:00.000000,24.50650239561944,92,0,1288.8294687512764,1290.505048438585,1288.8294687512764,1290.505048438585
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eveli Saue,Estonia,29,2007,0,1984-02-13T00:00:00.000000,23.071868583162217,76,0,1214.7565339472721,1227.5430538551814,1214.7565339472721,1227.5430538551814
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Frolina,Russia,88,2007,0,1984-01-11T00:00:00.000000,23.1813826146475,55,0,1306.8013639613666,1305.7811593671615,1306.8013639613666,1305.7811593671615
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Michela Ponza,Italy,24,2007,0,1979-02-12T00:00:00.000000,27.994524298425734,221,0,1273.286106500765,1277.2931905256503,1273.286106500765,1277.2931905256503
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tiffany Tyrala,Poland,1507,2007,0,1984-10-16T00:00:00.000000,22.272416153319643,34,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Oksana Khvostenko,Ukraine,42,2007,0,1977-11-27T00:00:00.000000,29.30321697467488,150,0,1401.0341760352835,1385.879049629991,1401.0341760352835,1385.879049629991
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Irina Malgina,Russia,165,2007,0,1973-06-08T00:00:00.000000,33.7741273100616,128,0,1266.842216765889,1271.8158842510056,1266.842216765889,1271.8158842510056
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nathalie Santer,Italy,169,2007,0,1972-03-28T00:00:00.000000,34.625598904859686,311,0,1221.2170396978297,1233.0344837431553,1221.2170396978297,1233.0344837431553
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Natalia Sorokina,Russia,32,2007,0,1982-09-12T00:00:00.000000,24.5119780971937,94,0,1316.4255878386061,1313.9617496628152,1316.4255878386061,1313.9617496628152
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kati Wilhelm,Germany,101,2007,0,1976-08-02T00:00:00.000000,30.62286105407255,213,0,1521.101704218008,1487.9364485853068,1521.101704218008,1487.9364485853068
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nina Karasevych,Ukraine,702,2007,0,1984-10-29T00:00:00.000000,22.236824093086927,45,0,,,1285.3139451002273,1287.5168533351932
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ane Stenset,Norway,1954,2007,0,1987-12-30T00:00:00.000000,18.869267624914443,6,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gunn Margit Andreassen,Norway,158,2007,0,1973-07-23T00:00:00.000000,33.30595482546201,258,0,1324.601774653672,1320.9115084556213,1324.601774653672,1320.9115084556213
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexandra Stoian,Romania,129,2007,0,1983-08-05T00:00:00.000000,23.471594798083505,116,0,,,1299.810726787667,1299.8391177695169
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Natalia Egoshina,Russia,1505,2007,0,1984-02-13T00:00:00.000000,22.94592744695414,24,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marianne Krog,Norway,1512,2007,0,1985-08-08T00:00:00.000000,21.262149212867897,2,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Frida Schneider,Norway,1926,2007,0,1984-11-12T00:00:00.000000,21.998631074606433,1,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lena Jansson,Sweden,1470,2007,0,1982-10-11T00:00:00.000000,24.28747433264887,4,0,,,1292.5334990648946,1293.6534742051604
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Madara Liduma,Latvia,51,2007,0,1982-08-10T00:00:00.000000,24.503764544832308,121,0,1210.4160003522225,1223.853600299389,1210.4160003522225,1223.853600299389
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Helene Væting Hodne,Norway,1514,2007,0,1982-05-17T00:00:00.000000,24.490075290896645,8,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eline Fannemel,Norway,1486,2007,0,1986-11-20T00:00:00.000000,19.978097193702943,5,0,,,1285.9587456037166,1288.0649337631592
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Bjørg Marit Valland,Norway,1479,2007,0,1986-12-12T00:00:00.000000,19.917864476386036,2,0,,,1289.5973594651027,1291.1577555453373
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Dijana Ravnikar,Slovenia,107,2007,0,1978-06-04T00:00:00.000000,28.632443531827516,123,0,1269.124720298324,1273.7560122535754,1269.124720298324,1273.7560122535754
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Zuzana Tryznova,Czechia,710,2007,0,1984-10-08T00:00:00.000000,22.2943189596167,49,0,,,1272.8028332277852,1276.8824082436174
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Vita Semerenko,Ukraine,18,2007,0,1986-01-18T00:00:00.000000,21.062286105407257,39,0,1281.9937967729459,1284.694727257004,1281.9937967729459,1284.694727257004
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jori Mørkve,Norway,154,2007,0,1980-12-29T00:00:00.000000,25.869952087611225,61,0,,,1300.5132010492612,1300.436220891872
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yingchao Kong,China,125,2007,0,1982-10-09T00:00:00.000000,24.418891170431213,149,0,1302.587970483623,1302.1997749110794,1302.587970483623,1302.1997749110794
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Carin Zidek,Sweden,13,2007,0,1973-04-01T00:00:00.000000,33.960301163586585,124,0,1437.5589834709965,1416.925135950347,1437.5589834709965,1416.925135950347
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Qiao Yin,China,170,2007,0,1985-07-02T00:00:00.000000,21.689253935660506,73,0,1196.1986857122042,1211.7688828553737,1196.1986857122042,1211.7688828553737
2007-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Darya Domracheva,Belarus,9,2007,0,1986-08-03T00:00:00.000000,20.621492128678987,58,0,1282.5288345811048,1285.149509393939,1282.5288345811048,1285.149509393939
