IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Nils Rönnestrand,Nils Rönnestrand,5601,Sweden,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Raul Flore,Raul Flore,1402,Romania,999,999,False,False,1046.1519324748144,1087.5768831731732,1049.2001245031254,1258.013726238176,1293.3814011031466,1293.3814011031466,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Anton Ivarsson,Anton Ivarsson,4609,Sweden,999,999,False,False,1220.1855914586524,1196.148762460687,1236.153100853408,1291.8355980121046,1293.3432961266474,1293.3432961266474,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matic Bradesko,Matic Bradesko,4922,Slovenia,999,999,False,False,1170.236761406939,1245.96929748954,1173.932193889758,1296.3297033276988,1293.2654086829034,1293.2654086829034,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mihail Usov,Mihail Usov,4419,Moldova,999,999,False,False,1122.219894898366,1213.2034440361017,1049.843224053061,1227.1540972545383,1293.1256915815318,1293.1256915815318,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Emilien Claude,Emilien Claude,1773,France,999,999,False,False,1494.539236715182,1452.4615898074808,1476.0606866111063,1330.1566805471375,1293.1023994958784,1293.1023994958784,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nicolo Betemps,Nicolo Betemps,4735,Italy,999,999,False,False,1317.7461097009375,1356.949325072275,1296.083995688663,1286.829483114973,1293.0769513916512,1293.0769513916512,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Damien Levet,Damien Levet,4781,France,999,999,False,False,1542.810153841718,1385.7752835466958,1532.3017670915551,1342.9949874292151,1292.9727075268668,1292.9727075268668,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Paul Schommer,Paul Schommer,1932,USA,999,999,False,False,1345.2013042467115,1376.8269897009304,1372.9858024027685,1187.035102227951,1292.831383701567,1292.831383701567,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Cesare Lozza,Cesare Lozza,5188,Italy,999,999,False,False,1232.3481447935508,1320.0056782545985,1242.7001502390424,1277.5627856269784,1292.4827606502886,1292.4827606502886,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Edgars Mise,Edgars Mise,4425,Latvia,999,999,False,False,1120.1983724728718,1096.3394595593727,1177.57404635505,1262.9588530441106,1292.4827606502886,1292.4827606502886,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vebjørn Sørum,Vebjørn Sørum,3520,Norway,999,999,False,False,1526.952631469375,1459.3445939466692,1492.234035860441,1415.4645589316883,1291.815900153828,1291.815900153828,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Malte Stefansson,Malte Stefansson,4445,Sweden,999,999,False,False,1364.3924513636334,1344.1969216060356,1391.0230463854011,1187.3763826211562,1291.5853320570432,1291.5853320570432,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tomas Mikyska,Tomas Mikyska,3483,Czechia,999,999,False,False,1400.198771548792,1305.9943241386732,1461.927004582565,1284.8790352958974,1291.5555221220343,1291.5555221220343,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Philipp Lipowitz,Philipp Lipowitz,4421,Germany,999,999,False,False,1277.4897394326306,1353.710167171512,1276.3735296973878,1284.5166482028685,1291.4717605734372,1291.4717605734372,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dajan Danuser,Dajan Danuser,4955,Switzerland,999,999,False,False,1245.8581422736654,1241.4890332348384,1265.8479956197666,1260.6430332804616,1291.458237076833,1291.458237076833,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Petr Hak,Petr Hak,4744,Czechia,999,999,False,False,1244.988011033368,1200.0228662908328,1332.0950027925833,1284.3129905249475,1291.453496491943,1291.453496491943,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sondre Slettemark,Sondre Slettemark,4691,Greenland,999,999,False,False,1201.763669189916,1216.9710552176791,1223.832141964146,1267.322523370076,1291.3379006512605,1291.3379006512605,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andreas Aas,Andreas Aas,4979,Norway,999,999,False,False,1321.1903643896765,1294.695415317996,1314.2694222845855,1300.0,1291.236231606807,1291.236231606807,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Franz Schaser,Franz Schaser,4766,Germany,999,999,False,False,1461.2661395783398,1399.6699443947011,1411.110955726957,1322.5929012971949,1291.1161908503514,1291.1161908503514,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kasper Kalkenberg,Kasper Kalkenberg,5186,Norway,999,999,False,False,1279.839564272619,1331.7971607975903,1275.514341837871,1351.2138943562795,1291.0351293469614,1291.0351293469614,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Georgi Dzhorgov,Georgi Dzhorgov,5191,Bulgaria,999,999,False,False,1211.9362073399914,1239.6267180239702,1229.846238914591,1293.656155894388,1290.4602887401763,1290.4602887401763,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Victor Berglund,Victor Berglund,4734,Sweden,999,999,False,False,1163.8785369738812,1264.2808368989254,1192.7386522852576,1298.3468321072348,1290.4602887401763,1290.4602887401763,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Melker Nordgren,Melker Nordgren,5358,Sweden,999,999,False,False,1249.0799804770274,1235.451162774514,1286.6117230431869,1269.7832124473198,1290.4602887401763,1290.4602887401763,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fabian Suchodolski,Fabian Suchodolski,4919,Poland,999,999,False,False,1134.2561940663568,1200.6178593729587,1137.93445101995,1267.6654067363145,1290.4479918523648,1290.4479918523648,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Maximilian Prosser,Maximilian Prosser,4952,Austria,999,999,False,False,1119.8724255057448,1234.525010622168,1144.4983196736848,1254.594163578564,1290.3831939371623,1290.3831939371623,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jacob Larsson,Jacob Larsson,4992,Sweden,999,999,False,False,1223.8572712887344,1254.888227047491,1281.288741080843,1249.6384396797905,1290.3687417783435,1290.3687417783435,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Thierry Langer,Thierry Langer,917,Belgium,999,999,False,False,1350.4615237974178,1366.4222273857347,1332.2816328002527,1241.4967156997693,1290.3456946059605,1290.3456946059605,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Cesar Beauvais,Cesar Beauvais,1802,Belgium,999,999,False,False,1103.3971271650878,1170.9426928991047,1063.5830379942545,1252.3234647514575,1290.2200670722182,1290.2200670722182,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
George Buta,George Buta,1015,Romania,999,999,False,False,1208.554651214947,1277.909532231899,1154.547876319243,1189.1526905526432,1289.919762438915,1289.919762438915,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andrzej Nedza-Kubiniec,Andrzej Nedza-Kubiniec,1238,Poland,999,999,False,False,1156.9928211551985,1294.4127256389036,1105.9706485262082,1260.9833786222896,1289.8640633255125,1289.8640633255125,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Julien Petitjacques,Julien Petitjacques,5067,Belgium,999,999,False,False,1166.4168487976883,1148.158134735496,1254.7328815502274,1289.5189172810724,1289.8502963044298,1289.8502963044298,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mathias Sørnes,Mathias Sørnes,5213,Norway,999,999,False,False,1326.3644570470906,1248.2792000296781,1305.160792617602,1281.474682203982,1289.7815645196226,1289.7815645196226,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Konrad Badacz,Konrad Badacz,4730,Poland,999,999,False,False,1381.911404843108,1315.0228886446157,1425.7355591256514,1246.862402774923,1289.5628601469307,1289.5628601469307,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Corentin Jacob,Corentin Jacob,4977,France,999,999,False,False,1265.2792027135713,1281.6154644546386,1298.3875302181343,1296.4244666689003,1289.3884976970132,1289.3884976970132,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
David Nykvist,David Nykvist,4819,Sweden,999,999,False,False,1246.7687475285795,1290.761161473451,1260.146070928235,1281.474682203982,1289.2654679482775,1289.2654679482775,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Artem Tyshchenko,Artem Tyshchenko,997,Ukraine,999,999,False,False,1263.5806109175903,1280.608990400895,1250.6297851105585,1261.34653421467,1289.2262098607082,1289.2262098607082,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Alexandr Mukhin,Alexandr Mukhin,4530,Kazakhstan,999,999,False,False,1134.244538554849,1175.155761969075,1164.6318677283432,1212.930984251654,1289.1274077075043,1289.1274077075043,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Elias Seidl,Elias Seidl,4985,Germany,999,999,False,False,1278.859764093403,1266.9738682830375,1380.9476648504833,1305.690096599107,1288.7906616088376,1288.7906616088376,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Henning Sjökvist,Henning Sjökvist,1877,Sweden,999,999,False,False,1350.6808033104817,1330.2241127430225,1319.8637331574732,1290.8279923941352,1288.5830809262054,1288.5830809262054,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Håvard Tosterud,Håvard Tosterud,5214,Norway,999,999,False,False,1331.6562090562036,1295.947868209744,1335.173737403196,1281.474682203982,1288.5592251210342,1288.5592251210342,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gavin Johnston,Gavin Johnston,5079,Canada,999,999,False,False,1103.6727513571689,1177.5642925618424,1156.6615170907985,1296.7556832814637,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Liam Tinworth,Liam Tinworth,5066,Canada,999,999,False,False,1148.30447012013,1287.8502155764445,1152.289331723439,1281.474682203982,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Darius Dinda,Darius Dinda,4629,Lithuania,999,999,False,False,970.5431966944471,1149.4898133777283,968.025944839565,1296.7556832814637,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Javier Gimenez,Javier Gimenez,4780,Argentina,999,999,False,False,1223.5002489277354,1228.5433193770527,1254.5733670571897,1281.474682203982,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Valentin Karabadzhakov,Valentin Karabadzhakov,5068,Bulgaria,999,999,False,False,1235.5549287745528,1208.0723138788924,968.819194594116,1281.474682203982,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tadej Repnik,Tadej Repnik,4966,Slovenia,999,999,False,False,1233.292108352466,1172.0159451893064,1218.5701697744933,1300.0,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Thor Sheppard,Thor Sheppard,4965,USA,999,999,False,False,1162.752248014058,1243.1356170435686,1218.187458634945,1300.0,1288.3462698682313,1288.3462698682313,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Pavel Magazeev,Pavel Magazeev,544,Moldova,999,999,False,False,1279.536558430645,1300.2870954597038,1256.9672072232,1204.4713278946977,1288.2056391872,1288.2056391872,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Zachary Connelly,Zachary Connelly,4568,Canada,999,999,False,False,1220.486951831135,1195.7202777301873,1244.3326957539932,1228.2898496440394,1288.1764668044443,1288.1764668044443,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Marek Mackels,Marek Mackels,1804,Belgium,999,999,False,False,1066.7335446831362,1119.6935580125166,1081.949484831256,1274.4842439089855,1287.91170499254,1287.91170499254,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jaakko Ranta,Jaakko Ranta,1775,Finland,999,999,True,False,1250.8658286069187,1338.3424761863905,1214.244130052658,1220.4034773524347,1287.846002461872,1287.846002461872,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Anton Dudchenko,Anton Dudchenko,1691,Ukraine,999,999,False,False,1283.5498211434694,1351.2871432729285,1262.747103709312,1264.419937355659,1287.7047994237255,1287.7047994237255,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Oscar Andersson,Oscar Andersson,4616,Sweden,999,999,False,False,1329.1874623340964,1317.555144763816,1351.4927172847997,1275.2653756766897,1286.9998887952302,1286.9998887952302,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jake Brown,Jake Brown,3571,USA,999,999,False,False,1400.3694421867328,1377.2626827674287,1375.6369912439284,1230.248642888071,1286.931609598769,1286.931609598769,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jacob Weel Rosbo,Jacob Weel Rosbo,4681,Denmark,999,999,False,False,1063.1089620054315,1188.6990556025046,1066.0451017588248,1281.474682203982,1286.9225899149535,1286.9225899149535,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jonni Mukkala,Jonni Mukkala,4950,Finland,999,999,True,False,1232.9790279882116,1302.7981842291997,1216.5450189736216,1277.7592416368834,1286.8562876220992,1286.8562876220992,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Taras Lesiuk,Taras Lesiuk,1520,Ukraine,999,999,False,False,1286.9028014866085,1305.800573630081,1260.117164885948,1230.101072533524,1286.7096576103893,1286.7096576103893,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Patrick Braunhofer,Patrick Braunhofer,1872,Italy,999,999,False,False,1423.3658324240787,1414.561970872759,1420.1872812767442,1200.1341579582631,1286.6747342674337,1286.6747342674337,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Stepan Kinash,Stepan Kinash,4601,Ukraine,999,999,False,False,1194.6469910698709,1282.9045930095228,1229.840856676806,1287.877795082834,1286.3989428049035,1286.3989428049035,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fredrik Vold,Fredrik Vold,5048,Norway,999,999,False,False,1360.1251932725634,1320.8245735966605,1344.1439987706055,1312.889580223614,1285.6099247246864,1285.6099247246864,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yaroslav Neverov,Yaroslav Neverov,5107,Estonia,999,999,False,False,1177.3363987619005,1171.6585968721336,1239.3906176128653,1265.0892882131227,1285.4447723620722,1285.4447723620722,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tomas Sklenarik,Tomas Sklenarik,3506,Slovakia,999,999,False,False,1082.3006415257173,1126.7579468934564,1112.4445859702964,1274.208433600638,1285.4022448746296,1285.4022448746296,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Patrick Jakob,Patrick Jakob,1395,Austria,999,999,False,False,1339.7454598499671,1419.5841856428451,1189.4430528118417,1235.7456798450808,1285.189571530172,1285.189571530172,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jokubas Mackine,Jokubas Mackine,3460,Lithuania,999,999,False,False,1053.5864718875512,1114.3138497917466,1080.9065723401843,1239.2632599464068,1285.1201733006217,1285.1201733006217,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Oliver Alm,Oliver Alm,5342,Norway,999,999,False,False,1318.6731909493824,1301.700764588672,1321.622791011963,1281.474682203982,1285.039783558152,1285.039783558152,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vladislav Kireyev,Vladislav Kireyev,3528,Kazakhstan,999,999,False,False,1351.3867995224032,1289.4282358576456,1323.0008748403272,1249.6682957744397,1285.039783558152,1285.039783558152,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Grzegorz Galica,Grzegorz Galica,5077,Poland,999,999,False,False,1365.088903063115,1340.0054731213768,1340.2995477949012,1268.5521453510237,1285.039783558152,1285.039783558152,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andreas Præsterud,Andreas Præsterud,5363,Norway,999,999,False,False,1285.0049247011698,1248.2792000296781,1292.9979371460124,1281.474682203982,1285.039783558152,1285.039783558152,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Felix Ullmann,Felix Ullmann,4775,Switzerland,999,999,False,False,1169.054387636721,1320.509386078242,1156.8472202386104,1249.1152408760763,1284.7923265301677,1284.7923265301677,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Adam Runnalls,Adam Runnalls,1772,Canada,999,999,False,False,1348.3824936762812,1367.0629263695607,1356.814294260167,1180.1424393552893,1284.5793287720046,1284.5793287720046,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mads Bjerke,Mads Bjerke,5225,Norway,999,999,False,False,1282.0316518388472,1248.2792000296781,1285.7812313334332,1281.474682203982,1284.5142813008094,1284.5142813008094,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sivert Bjørndalen,Sivert Bjørndalen,4984,Norway,999,999,False,False,1278.9115416538857,1300.0,1282.298323091128,1300.0,1284.5142813008094,1284.5142813008094,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Joachim Weel Rosbo,Joachim Weel Rosbo,4383,Denmark,999,999,False,False,1159.416329999081,1186.078389837352,1194.2810707379008,1284.9107442165075,1284.4217448534848,1284.4217448534848,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Roman Borovyk,Roman Borovyk,4535,Ukraine,999,999,False,False,1138.9539279391363,1237.680616598493,1150.949213927775,1290.1891795483923,1284.3831924927792,1284.3831924927792,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Alfred Eriksson,Alfred Eriksson,4446,Sweden,999,999,False,False,1181.8493313541278,1244.1174967498384,1212.5867597974268,1260.8087311252266,1283.5624935985427,1283.5624935985427,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Emil Nykvist,Emil Nykvist,1788,Sweden,999,999,False,False,1292.722561822201,1290.161215200366,1268.0546025367976,1297.888210412718,1283.4562256173483,1283.4562256173483,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sebastian Trixl,Sebastian Trixl,1767,Austria,999,999,False,False,1154.1965013993351,1252.6248206453963,1129.8114640965505,1257.2471798581723,1283.4122437643098,1283.4122437643098,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Daniele Cappellari,Daniele Cappellari,1782,Italy,999,999,False,False,1314.7638535166698,1330.4916623344086,1323.8038007978907,1208.5684114643875,1283.1358354416957,1283.1358354416957,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lovro Planko,Lovro Planko,3459,Slovenia,999,999,False,False,1444.493494618154,1399.0778188024108,1478.5556787062876,1209.7157358640318,1283.1274077075043,1283.1274077075043,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Emil Frisk,Emil Frisk,5243,Denmark,999,999,False,False,1040.7031995275074,1129.1600540298523,1099.8989486644582,1281.474682203982,1283.0173116480396,1283.0173116480396,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Leo Gundersen,Leo Gundersen,5495,Norway,999,999,False,False,1297.7466777481975,1300.8302871318187,1311.8836314291727,1281.474682203982,1283.0173116480396,1283.0173116480396,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sivert Rusten,Sivert Rusten,5196,Norway,999,999,False,False,1280.1893541989289,1300.0,1291.3729633825178,1300.0,1283.0173116480396,1283.0173116480396,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kalle Loukkaanhuhta,Kalle Loukkaanhuhta,4758,Finland,999,999,True,False,1227.6318926752688,1239.6584166605244,1252.872454620835,1247.299443073572,1282.9745398811924,1282.9745398811924,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Håvard Kne Galåen,Håvard Kne Galåen,4289,Norway,999,999,False,False,1299.9476082409612,1248.2792000296781,1301.124920359,1281.474682203982,1282.8759316962291,1282.8759316962291,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Daniel Malusek,Daniel Malusek,5006,Czechia,999,999,False,False,1250.2845973681488,1307.4486862353458,1268.991314438975,1275.387169073142,1282.6817664544387,1282.6817664544387,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Bøe,Magnus Bøe,4342,Norway,999,999,False,False,1283.7537591759658,1248.2792000296781,1290.9952751960684,1281.474682203982,1282.491809390697,1282.491809390697,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Jørstad Ringli,Martin Jørstad Ringli,5371,Norway,999,999,False,False,1302.6864503166703,1248.2792000296781,1318.099465322354,1281.474682203982,1282.491809390697,1282.491809390697,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Erlend Hauan,Erlend Hauan,5370,Norway,999,999,False,False,1304.2470923635465,1248.2792000296781,1319.641430877187,1281.474682203982,1282.491809390697,1282.491809390697,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Emil Kristoffer Bergli,Emil Kristoffer Bergli,5383,Norway,999,999,False,False,1281.6029958342212,1248.2792000296781,1291.8084441206547,1281.474682203982,1282.491809390697,1282.491809390697,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Bogdan Tsymbal,Bogdan Tsymbal,1779,Ukraine,999,999,False,False,1273.283190696442,1260.1829099885506,1331.416074809877,1210.951749688826,1282.414434743871,1282.414434743871,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ivan Darin,Ivan Darin,1795,Kazakhstan,999,999,False,False,1201.984684531929,1224.8750690194336,1226.6654996324,1244.917716966845,1282.388434669967,1282.388434669967,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Raphael Steiner,Raphael Steiner,4942,Austria,999,999,False,False,1164.5452946425146,1289.6508692591117,1202.1951904609675,1284.3254539757588,1282.0973186523916,1282.0973186523916,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sindre Fjellheim Jorde,Sindre Fjellheim Jorde,3009,Norway,999,999,False,False,1286.251235173851,1399.9798542176447,1285.785534918956,1312.6971961359015,1281.9627020804617,1281.9627020804617,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mathias Skrede,Mathias Skrede,4258,Norway,999,999,False,False,1298.2208498260748,1336.048540821818,1278.3762383964104,1281.474682203982,1281.638534106889,1281.638534106889,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Aksel Emil Aasbø,Aksel Emil Aasbø,4900,Norway,999,999,False,False,1289.3302245731172,1248.2792000296781,1301.996712992359,1281.474682203982,1281.6222837525358,1281.6222837525358,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Renars Birkentals,Renars Birkentals,4452,Latvia,999,999,False,False,1405.2606104520846,1368.5677819877403,1402.2356652013586,1184.2997766058936,1281.4729725064813,1281.4729725064813,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vincent Bonacci,Vincent Bonacci,4565,USA,999,999,False,False,1248.1915088474718,1240.699554620144,1253.3533814832304,1267.0124553368976,1280.9637928034228,1280.9637928034228,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jan Gregor,Jan Gregor,4991,Czechia,999,999,False,False,1253.770363140026,1273.4018715377715,1282.2847868705696,1266.195170419924,1280.95206797108,1280.95206797108,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Øyen Tøraasen,Martin Øyen Tøraasen,4667,Norway,999,999,False,False,1250.9578156301627,1248.2792000296781,1262.344030977731,1281.474682203982,1280.757646285963,1280.757646285963,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tobias Alm,Tobias Alm,5024,Norway,999,999,False,False,1330.1990511033332,1301.266836757918,1334.758117236053,1281.474682203982,1280.3655296601994,1280.3655296601994,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matic Repnik,Matic Repnik,4490,Slovenia,999,999,False,False,1148.4701106696464,1135.8999178567335,1224.2050139358305,1262.229057422199,1280.3251441023226,1280.3251441023226,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Femsteinevik,Martin Femsteinevik,1094,Norway,999,999,False,False,1366.227653497698,1375.3893157344337,1357.2302906051118,1295.466771038042,1280.1221274811835,1280.1221274811835,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Asset Dyussenov,Asset Dyussenov,4838,Kazakhstan,999,999,False,False,1149.2932515192797,1112.0837885080314,1178.406433596875,1264.7786171251646,1280.089725311715,1280.089725311715,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Niklas Hartweg,Niklas Hartweg,3521,Switzerland,999,999,False,False,1521.9665050341057,1469.5881479496245,1584.7975188241376,1399.1698681955982,1280.077778258429,1280.077778258429,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sivert Gerhardsen,Sivert Gerhardsen,5187,Norway,999,999,False,False,1411.9587347831628,1388.9746308169524,1406.6904750073404,1304.348876662419,1280.0578897946566,1280.0578897946566,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Herman Dramdal Borge,Herman Dramdal Borge,3011,Norway,999,999,False,False,1333.638245654009,1248.2792000296781,1336.6105044848896,1299.6036777602772,1280.0083282114322,1280.0083282114322,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matthew Strum,Matthew Strum,1284,Canada,999,999,False,False,1205.1861876748294,1229.1085833089442,1244.47046056757,1254.3330014368455,1279.7222533688443,1279.7222533688443,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Johannes Kühn,Johannes Kühn,463,Germany,999,999,False,False,1402.1461667818323,1436.4815645188498,1436.5740039309285,1326.6128039952846,1279.5553966856785,1279.5553966856785,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jeremy Finello,Jeremy Finello,1200,Switzerland,999,999,False,False,1280.9814810552073,1288.8677216286717,1247.7007103378858,1282.2921350649046,1279.493368467334,1279.493368467334,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gion Stalder,Gion Stalder,4442,Switzerland,999,999,False,False,1154.489625603018,1240.156250082731,1150.3599290778088,1217.38064570023,1279.4791156124193,1279.4791156124193,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fredrik Mühlbacher,Fredrik Mühlbacher,4999,Austria,999,999,False,False,1179.9271012125264,1323.5582192000536,1143.0036225402268,1265.33338395799,1279.3898784710386,1279.3898784710386,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Cornel Puchianu,Cornel Puchianu,986,Romania,999,999,False,False,1144.6218782961462,1150.565927768352,1193.9366893036574,1188.494846918058,1279.277607835642,1279.277607835642,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Denys Nasyko,Denys Nasyko,1334,Ukraine,999,999,False,False,1232.651929008454,1277.6341401509692,1213.471148466201,1294.6272532611506,1279.182212058147,1279.182212058147,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kiril Bauer,Kiril Bauer,4443,Kazakhstan,999,999,False,False,1092.5504258528288,1180.8576603961876,1091.9371749424156,1281.3292265015994,1279.1669277095573,1279.1669277095573,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vili Kotikumpu,Vili Kotikumpu,5206,Finland,999,999,True,False,1224.1690699164392,1248.891777949418,1255.5903082705363,1251.0460922709126,1279.146535193286,1279.146535193286,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Adam Vaclavik,Adam Vaclavik,1062,Czechia,999,999,False,False,1318.8631730062857,1328.7588027124827,1304.9056213872652,1238.006020641218,1278.9692003223215,1278.9692003223215,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Harald Øygård,Harald Øygård,1760,Norway,999,999,False,False,1326.3177467760013,1300.0,1328.6835704565422,1302.6724029637796,1278.56296693905,1278.56296693905,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Espen Uldal,Espen Uldal,4257,Norway,999,999,False,False,1311.2006562157585,1294.2163196114564,1321.7256528124174,1299.654610086557,1278.2072455234702,1278.2072455234702,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
