"Date","City","Country","Nation","RaceType","Season","Race","Event","Elevation","Place","Points","Avg_Elo","Avg_Individual_Elo","Avg_Sprint_Elo","Avg_Pursuit_Elo","Avg_MassStart_Elo","Avg_Pelo","Avg_Individual_Pelo","Avg_Sprint_Pelo","Avg_Pursuit_Pelo","Avg_MassStart_Pelo","MassStart","Sex"
2023-02-16,"Oberhof","Germany","Czechia","Single Mixed Relay",2023,25,"World Championship",823,14,27,1506.64569986025,1477.22337229817,1469.91393743581,1357.18772476189,1259.28568960216,1508.35153620575,1447.99614058927,1439.77479909617,1337.58635848213,1265.87513940912,0,"Mixed"
2023-02-16,"Oberhof","Germany","Estonia","Single Mixed Relay",2023,25,"World Championship",823,9,34,1323.91109016211,1346.79691281208,1334.25109571654,1196.84532539953,1291.86051217502,1320.10696803359,1344.58154088901,1328.26332262728,1197.94888333484,1300,0,"Mixed"
2023-02-16,"Oberhof","Germany","Finland","Single Mixed Relay",2023,25,"World Championship",823,10,31,1473.5338943564,1467.15456545857,1452.36723193865,1282.76275989619,1275.23770638666,1472.6761796344,1407.61572184918,1443.7124047216,1287.76065305363,1289.89959886454,0,"Mixed"
2023-02-16,"Oberhof","Germany","France","Single Mixed Relay",2023,25,"World Championship",823,5,50,1627.36842630279,1584.3525929718,1531.39668397315,1434.42185268058,1297.31355192857,1626.04542486278,1579.54910651631,1518.72488576467,1422.85656497781,1291.67420496331,0,"Mixed"
2023-02-16,"Oberhof","Germany","Germany","Single Mixed Relay",2023,25,"World Championship",823,6,45,1529.10182465069,1504.53109876654,1468.20079047595,1350.90423696587,1289.69614991038,1526.93792483515,1426.85471035825,1450.63429915037,1339.76694311979,1298.86206908116,0,"Mixed"
2023-02-16,"Oberhof","Germany","Italy","Single Mixed Relay",2023,25,"World Championship",823,3,65,1625.35187446809,1534.75668629934,1542.08624898837,1413.91492899086,1281.9725749271,1622.90688213837,1465.14984909671,1516.54628730314,1412.56141563571,1274.86574392356,0,"Mixed"
2023-02-16,"Oberhof","Germany","Japan","Single Mixed Relay",2023,25,"World Championship",823,22,19,1286.44600621625,1357.94230084333,1279.14040849293,1190.5720357601,1283.12722054345,1289.0645274664,1336.98385442218,1286.56939004448,1202.15542271966,1291.32577934707,0,"Mixed"
2023-02-16,"Oberhof","Germany","Kazakhstan","Single Mixed Relay",2023,25,"World Championship",823,18,23,1156.68996050524,1155.65010705902,1171.37999883305,1227.44699593512,NA,1155.31184825183,1152.29660118183,1158.06810155047,1226.96991377185,NA,0,"Mixed"
2023-02-16,"Oberhof","Germany","Latvia","Single Mixed Relay",2023,25,"World Championship",823,19,22,1446.91602926564,1443.01377891696,1477.35958744015,1320.97546213352,1266.92117049629,1450.4825123394,1491.07373627487,1475.83326661187,1302.21055503807,1265.72727687783,0,"Mixed"
2023-02-16,"Oberhof","Germany","Lithuania","Single Mixed Relay",2023,25,"World Championship",823,21,20,1206.11580115187,1292.42501560156,1170.26626225799,1238.08876196467,1273.75936746876,1206.93933400625,1234.4830137836,1154.50596434364,1260.83423514316,1287.00455083899,0,"Mixed"
2023-02-16,"Oberhof","Germany","Moldova","Single Mixed Relay",2023,25,"World Championship",823,8,37,1254.9196047445,1307.7452027386,1256.35768973605,1230.97270167571,1287.81559502385,1249.61066268001,1293.51411884782,1270.86142324029,1235.79882681944,1292.6816607328,0,"Mixed"
2023-02-16,"Oberhof","Germany","Norway","Single Mixed Relay",2023,25,"World Championship",823,1,90,1863.76521034318,1739.67761853998,1751.54228736678,1627.10872055597,1422.0133381359,1862.56317705668,1712.21516039327,1737.94575225506,1616.518012073,1424.94597393171,0,"Mixed"
2023-02-16,"Oberhof","Germany","Poland","Single Mixed Relay",2023,25,"World Championship",823,16,25,1210.94594687785,1304.51548563529,1184.91741906311,1263.81213551138,1286.58955964054,1209.15254320564,1254.39739453662,1174.64762509772,1291.31915637467,1300,0,"Mixed"
2023-02-16,"Oberhof","Germany","Romania","Single Mixed Relay",2023,25,"World Championship",823,23,18,1255.69428473332,1307.53179761983,1252.08384311126,1218.17392085754,NA,1258.35720363415,1244.97318174425,1211.9792426786,1222.84466741223,NA,0,"Mixed"
2023-02-16,"Oberhof","Germany","Slovakia","Single Mixed Relay",2023,25,"World Championship",823,24,17,1204.86590699049,1235.6287905585,1227.49332287463,1203.05531379103,1286.88889783196,1207.29732067559,1229.97701274516,1208.39145636137,1226.68685630076,1300,0,"Mixed"
2023-02-16,"Oberhof","Germany","Slovenia","Single Mixed Relay",2023,25,"World Championship",823,7,41,1466.66119803966,1456.34679931804,1432.36465133376,1330.09683361167,1358.80971150986,1464.02073011483,1416.37385243865,1424.79786697588,1316.16234113156,1358.05221816521,0,"Mixed"
2023-02-16,"Oberhof","Germany","South Korea","Single Mixed Relay",2023,25,"World Championship",823,25,16,1336.60187431556,1263.90761722523,1400.91360828822,1245.5324150376,1273.24079485067,1341.63165155312,1260.59148165674,1376.8755707843,1259.46399121494,1271.00334247905,0,"Mixed"
2023-02-16,"Oberhof","Germany","Sweden","Single Mixed Relay",2023,25,"World Championship",823,4,55,1714.2482174334,1648.39683499032,1655.79447724762,1529.44248167837,1336.98963119026,1713.4012471908,1589.8036165626,1638.72679964976,1519.66067563568,1327.14610893447,0,"Mixed"
2023-02-16,"Oberhof","Germany","Switzerland","Single Mixed Relay",2023,25,"World Championship",823,12,29,1583.99584503478,1577.64674986954,1504.66976994182,1386.91069996273,1278.06550734967,1585.87613105086,1516.81923495535,1495.50039220516,1388.09750277529,1279.59841680966,0,"Mixed"
2023-02-16,"Oberhof","Germany","USA","Single Mixed Relay",2023,25,"World Championship",823,11,30,1340.49758388684,1387.15696655527,1355.99494665519,1208.33120356341,1287.43300545761,1337.99755864232,1407.27306049532,1345.42442156352,1230.41211496758,1296.00909138982,0,"Mixed"
2023-02-16,"Oberhof","Germany","Ukraine","Single Mixed Relay",2023,25,"World Championship",823,15,26,1468.65766900405,1467.67189094332,1461.20109544238,1319.08876523656,1270.75401145296,1470.34714983562,1407.11976677694,1442.43705516487,1318.74283094674,1272.02104779421,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Austria","Single Mixed Relay",2023,31,"World Cup",634,5,50,1630.83057479512,1602.71327238623,1608.57265659816,1464.06506606361,1359.50370336268,1630.11231418604,1610.48143029416,1600.86030142115,1457.26044426156,1355.6409322598,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Belgium","Single Mixed Relay",2023,31,"World Cup",634,13,28,1435.85162806766,1429.31130686643,1438.07944687554,1305.93842725248,1283.85005416282,1436.86012208104,1465.71819707669,1443.29399766421,1300.70324376742,1286.09147805768,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Canada","Single Mixed Relay",2023,31,"World Cup",634,8,37,1395.374768357,1381.40699137684,1375.87086379322,1299.97402574802,1304.1655782228,1393.09431326226,1432.45192077245,1388.89934007344,1296.85237959377,1299.31887771365,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","China","Single Mixed Relay",2023,31,"World Cup",634,22,19,1211.96716508853,1248.32747117779,1208.36096168871,1256.75141075086,NA,1214.52485130956,1302.34319914004,1222.94726930938,1255.6920492441,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Czechia","Single Mixed Relay",2023,31,"World Cup",634,12,29,1347.34500795815,1363.63323042037,1329.17152421217,1304.31753567755,1282.41079219567,1346.50953353139,1354.68890720843,1344.89632422463,1319.94502792265,1284.45490701862,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Estonia","Single Mixed Relay",2023,31,"World Cup",634,24,17,1299.67419816692,1344.10956999662,1290.16799084968,1245.87559540134,1288.72941458577,1304.63936534498,1272.92772730862,1273.98480755297,1257.349183853,1293.08143534877,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Finland","Single Mixed Relay",2023,31,"World Cup",634,11,30,1509.27704788354,1493.88317992235,1478.72936438534,1345.55606043877,1293.45929855913,1510.2950754262,1420.33632081949,1467.36495737479,1332.49582694224,1294.99459532578,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","France","Single Mixed Relay",2023,31,"World Cup",634,4,55,1638.5403237337,1480.07367347738,1612.62460236759,1459.23969540016,1304.61833847539,1637.36520401114,1483.45390096029,1590.58449656537,1439.90117204892,1299.17382116883,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Germany","Single Mixed Relay",2023,31,"World Cup",634,7,41,1595.09927010716,1521.51809306433,1520.52882839161,1423.77541084444,1291.67631396401,1594.98485341461,1501.24195995345,1492.78619374008,1405.03704112296,1289.96292041485,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Italy","Single Mixed Relay",2023,31,"World Cup",634,18,23,1340.22658757811,1323.80719805128,1326.68403291359,1267.2106337125,NA,1342.52743690356,1271.71920377509,1310.15945931633,1269.99315006679,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Japan","Single Mixed Relay",2023,31,"World Cup",634,14,27,1289.06294509264,1357.94230084333,1300.06904849423,1179.13044627578,1283.12722054345,1288.40474619621,1336.98385442218,1279.14040849293,1190.5720357601,1291.32577934707,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Kazakhstan","Single Mixed Relay",2023,31,"World Cup",634,20,21,1110.4454484525,1161.26312438502,1122.46846708212,1264.39459548539,NA,1110.63856049491,1174.53078827736,1109.57544425158,1277.19882713874,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Latvia","Single Mixed Relay",2023,31,"World Cup",634,3,65,1428.47333025898,1443.01377891696,1441.34951169626,1321.8661517156,1274.61667303312,1423.9429957027,1491.07373627487,1477.35958744015,1312.56460597446,1265.0768545961,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Lithuania","Single Mixed Relay",2023,31,"World Cup",634,23,18,1130.87232802954,1077.90251229423,1173.06988807229,1130.35351411884,NA,1132.86525097663,1122.37301324452,1169.22676453906,1148.5687097085,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Moldova","Single Mixed Relay",2023,31,"World Cup",634,19,22,1101.15045733601,1133.13963188913,1117.22044660189,1227.62351532809,NA,1100.62733104204,1142.27759931394,1131.61954819372,1232.00594460895,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Norway","Single Mixed Relay",2023,31,"World Cup",634,1,90,1814.7235257491,1690.2069885124,1721.38743719318,1586.20334514009,1398.8811091709,1813.51635355508,1668.19566468121,1705.80076208525,1576.43593384228,1402.18437556484,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Poland","Single Mixed Relay",2023,31,"World Cup",634,17,24,1209.34843048856,1282.21418509536,1178.76170217958,1248.47246047207,1286.58955964054,1209.16660335271,1206.79260845908,1170.59072374639,1266.34760362197,1300,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Romania","Single Mixed Relay",2023,31,"World Cup",634,10,31,1263.72217842892,1314.25629269868,1254.99598502304,1227.10193145912,NA,1260.50184005914,1259.33467351099,1230.2980886059,1233.50028387536,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Slovakia","Single Mixed Relay",2023,31,"World Cup",634,21,20,1142.06416530626,1175.01276015294,1157.77523001741,1225.90403017027,NA,1143.11657861937,1156.44943962989,1167.60266006059,1252.17098088388,NA,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Slovenia","Single Mixed Relay",2023,31,"World Cup",634,15,26,1387.29510431015,1382.27384048052,1354.18971996606,1245.48001878666,1297.1584584393,1388.68814746496,1389.49854451426,1352.92363509216,1235.56434933878,1300,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","South Korea","Single Mixed Relay",2023,31,"World Cup",634,25,16,1219.38645577895,1203.57112839169,1233.37064053744,1313.81309968052,1264.21063307298,1223.80806907624,1208.47843455203,1243.83420214726,1323.37528613939,1255.90450131717,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Sweden","Single Mixed Relay",2023,31,"World Cup",634,9,34,1537.97786321516,1534.1526809023,1515.96477638823,1352.82446711852,1281.12440383182,1538.30541590539,1524.09676323206,1503.45741786963,1360.94525656758,1283.27747369272,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Switzerland","Single Mixed Relay",2023,31,"World Cup",634,2,75,1554.05057883874,1513.04879587742,1470.84835509596,1354.95777484427,1292.13704961178,1550.73391218955,1482.32648433394,1443.21289432739,1347.20510690803,1292.88500208545,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","USA","Single Mixed Relay",2023,31,"World Cup",634,16,25,1331.43210344957,1313.39979399057,1349.0561546783,1204.06615135133,1288.56751850548,1332.48454245849,1297.17812628284,1347.33119506318,1204.4951239204,1291.03781356476,0,"Mixed"
2023-03-05,"Nove Mesto","Czechia","Ukraine","Single Mixed Relay",2023,31,"World Cup",634,6,45,1385.70547678085,1423.22427122996,1362.05409985431,1257.68128144547,1286.21187978444,1382.18354668761,1402.76430609892,1346.47911223947,1250.1882851192,1296.63486838669,0,"Mixed"
2023-11-25,"Östersund","Sweden","Austria","Single Mixed Relay",2024,1,"World Cup",366,5,50,1574.24272997454,1584.65084026124,1590.85760495165,1472.1413121643,1356.52197550972,1573.28942970581,1602.71327238623,1608.57265659816,1458.37305177894,1366.49644177614,0,"Mixed"
2023-11-25,"Östersund","Sweden","Bulgaria","Single Mixed Relay",2024,1,"World Cup",366,23,18,1153.18177193572,1152.75260617299,1149.1035760571,NA,NA,1155.77733818627,1170.74919263127,1165.63365052035,NA,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Canada","Single Mixed Relay",2024,1,"World Cup",366,15,26,1410.47730374878,1439.64165785529,1391.72171413096,1299.97402574802,1300.25670803191,1412.50446375268,1381.40699137684,1386.40761782631,1296.85237959377,1301.3218534659,0,"Mixed"
2023-11-25,"Östersund","Sweden","Czechia","Single Mixed Relay",2024,1,"World Cup",366,12,29,1351.20534107708,1337.4001623789,1338.13162776539,1279.9777979471,1288.98187336374,1350.8955906824,1296.43970538348,1302.60670715159,1278.32296088859,1287.03749807499,0,"Mixed"
2023-11-25,"Östersund","Sweden","Estonia","Single Mixed Relay",2024,1,"World Cup",366,14,27,1248.58496683757,1205.70410389863,1267.23110450704,1202.11662792195,1285.89585862877,1247.85064185598,1228.4779987957,1236.0331309825,1184.84309167289,1300,0,"Mixed"
2023-11-25,"Östersund","Sweden","Finland","Single Mixed Relay",2024,1,"World Cup",366,9,34,1371.30346767916,1334.25274621892,1365.71605596353,1296.53996514965,1283.30349207378,1369.74628860797,1352.47546506536,1343.32123383372,1297.50232707524,1276.15433031944,0,"Mixed"
2023-11-25,"Östersund","Sweden","France","Single Mixed Relay",2024,1,"World Cup",366,3,65,1675.927126019,1645.18950171991,1635.7276548897,1536.69950442271,1336.97332650197,1674.92435452825,1630.54295118321,1623.08913552457,1522.9318213491,1343.49803117879,0,"Mixed"
2023-11-25,"Östersund","Sweden","Germany","Single Mixed Relay",2024,1,"World Cup",366,7,41,1519.73592247955,1493.82988915652,1478.73114514021,1366.97468924299,1306.00764246243,1519.15074856802,1450.4022104575,1463.94294971772,1348.26270147314,1307.06781466168,0,"Mixed"
2023-11-25,"Östersund","Sweden","Greenland","Single Mixed Relay",2024,1,"World Cup",366,22,19,1258.76550538218,1239.87534834293,1228.9336715442,1270.0550073542,1285.15807584154,1262.21915130119,1362.38386761142,1216.39255475788,1300,1300,0,"Mixed"
2023-11-25,"Östersund","Sweden","Italy","Single Mixed Relay",2024,1,"World Cup",366,11,30,1450.66283190397,1379.42294150925,1464.12661706187,1387.98258639951,1292.36402620413,1451.20683789374,1400.03882234824,1469.30677678427,1388.22179509589,1291.01650141662,0,"Mixed"
2023-11-25,"Östersund","Sweden","Kazakhstan","Single Mixed Relay",2024,1,"World Cup",366,24,17,1271.24557917457,1262.25932095367,1276.7695071136,1204.06790783041,NA,1275.89751180087,1212.69458857043,1272.67000836894,1227.44699593512,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Latvia","Single Mixed Relay",2024,1,"World Cup",366,20,21,1275.68351508053,1248.43398662394,1317.10216753832,1383.45788892835,1288.22760013014,1278.50967483508,1253.86245934631,1279.88084657968,1374.36739178891,1286.15011780016,0,"Mixed"
2023-11-25,"Östersund","Sweden","Lithuania","Single Mixed Relay",2024,1,"World Cup",366,19,22,1155.0012517423,1112.55239285484,1179.32323479802,1130.35351411884,NA,1155.59002711118,1077.90251229423,1158.02733505649,1148.5687097085,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Moldova","Single Mixed Relay",2024,1,"World Cup",366,16,25,1213.25915652817,1244.63480753376,1223.62791109544,1230.97270167571,1287.81559502385,1213.11159752019,1282.06612868845,1210.1504836417,1235.79882681944,1292.6816607328,0,"Mixed"
2023-11-25,"Östersund","Sweden","Norway","Single Mixed Relay",2024,1,"World Cup",366,2,75,1583.86756113882,1562.0960709543,1547.44126754997,1461.62868410635,1332.26518516708,1581.0816073971,1482.17651350092,1545.64586251233,1444.65427586742,1344.47317744295,0,"Mixed"
2023-11-25,"Östersund","Sweden","Poland","Single Mixed Relay",2024,1,"World Cup",366,13,28,1205.90826640646,1254.85699921128,1190.36624268819,1248.92054773311,NA,1204.12961841961,1253.59844811998,1171.01910904492,1273.23045760859,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Romania","Single Mixed Relay",2024,1,"World Cup",366,18,23,1266.51834540356,1277.98475864038,1270.14012835479,1226.95002305115,NA,1268.05064370081,1314.25629269868,1261.97832457839,1228.59715190188,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Slovakia","Single Mixed Relay",2024,1,"World Cup",366,17,24,1171.70796851876,1237.39684916815,1138.63167522614,1248.72748402327,NA,1171.48784001915,1261.15662582555,1154.35480396228,1280.20907015402,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Slovenia","Single Mixed Relay",2024,1,"World Cup",366,4,55,1495.39038121767,1505.20278865487,1479.04165541014,1344.05671231552,1319.85900364002,1492.97814902954,1411.35239509985,1449.62403181629,1330.09683361167,1323.36353369415,0,"Mixed"
2023-11-25,"Östersund","Sweden","South Korea","Single Mixed Relay",2024,1,"World Cup",366,21,20,1099.19896712098,1132.65709174405,1077.50824420413,NA,NA,1100.16631971353,1149.37579398127,1038.24499318133,NA,NA,0,"Mixed"
2023-11-25,"Östersund","Sweden","Sweden","Single Mixed Relay",2024,1,"World Cup",366,1,90,1670.63948292694,1639.92875238008,1661.33815334453,1537.25757962545,1355.07032442524,1668.63252936262,1614.05852007331,1648.1267657599,1529.44248167837,1354.36570912778,0,"Mixed"
2023-11-25,"Östersund","Sweden","Switzerland","Single Mixed Relay",2024,1,"World Cup",366,6,45,1510.03271315826,1532.54405312933,1448.73149318645,1365.44665457612,1300.73137907834,1508.78472682857,1513.04879587742,1455.15416209219,1353.96642827325,1300.86044597452,0,"Mixed"
2023-11-25,"Östersund","Sweden","USA","Single Mixed Relay",2024,1,"World Cup",366,8,37,1362.34870461542,1424.86946525793,1369.86632400932,1219.50749617241,1269.59719845943,1360.14561140316,1399.76050891699,1360.43676724033,1222.07097759143,1270.80779740266,0,"Mixed"
2023-11-25,"Östersund","Sweden","Ukraine","Single Mixed Relay",2024,1,"World Cup",366,10,31,1357.31827529734,1426.51482563144,1315.60360335823,1254.92517884478,1286.80669040387,1356.07643314365,1459.60808292542,1318.35718042145,1252.88805339007,1298.31743419335,0,"Mixed"
