FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Race_Elo,Race_Type,Race1_Prob,Recent_Competitor,City,Country,Distance,Technique,Race_Date
Vilma Ryytty,Vilma Ryytty,6607,Finland,False,355,1464.526279636919,1487.0836024913715,1321.383412850432,1441.402525518647,1221.8868961212588,1287.901176087692,1187.2580105106474,1304.8528581479022,1432.7758619065494,1441.402525518647,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Silje Theodorsen,Silje Theodorsen,1623,Norway,False,211,1492.1086115237254,1513.4681851690011,1445.5496896595205,1439.0051248920895,1281.8681045191008,1274.108874494524,1291.9003547028444,1442.514782351834,1426.6924462786817,1439.0051248920895,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Katharina Hennig Dotzler,Katharina Hennig Dotzler,1618,Germany,False,1868,1537.0948453445712,1588.7381104373426,1624.1382144376234,1437.9273000290705,1403.448442167337,1405.218222820856,1328.3058646795023,1555.5769631643916,1415.1725225105115,1437.9273000290705,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kari Øyre Slind,Kari Øyre Slind,89,Norway,False,231,1474.363571746234,1458.21114674229,1377.6758552297088,1429.7664738588744,1368.510987396986,1302.5427586135145,1388.7765192921358,1388.0414983474843,1455.7763078131632,1429.7664738588744,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Stina Nilsson,Stina Nilsson,572,Sweden,False,1853,1663.2062052274648,1552.207338077888,1486.0492556699628,1424.7039026318064,1741.2112421828042,1638.4887575753455,1694.47008208475,1587.1526747113176,1594.9798861022234,1424.7039026318064,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Margrethe Bergane,Margrethe Bergane,6411,Norway,False,233,1450.1134143475722,1470.4423324154084,1388.5513722667054,1416.1502605311705,1241.60004643974,1289.0648443399425,1207.9391925785762,1398.491062421219,1382.904856740705,1416.1502605311705,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alison Mackie,Alison Mackie,10185,Canada,False,635,1459.6869105049816,1488.3559880929045,1362.076949013337,1413.8878630362776,1316.1554531058362,1296.2514918797222,1315.662467950257,1345.0567736573894,1437.5873179577948,1413.8878630362776,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kathrine Rolsted Harsem,Kathrine Rolsted Harsem,500,Norway,False,221,1441.7543332009282,1429.5943159547976,1382.1588747474186,1408.4347158320877,1466.715670205033,1465.9136205057976,1480.5471207936876,1407.7463938608462,1449.285533224815,1408.4347158320877,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Eliza Rucka-Michalek,Eliza Rucka-Michalek,6328,Poland,False,215,1412.8397496947969,1432.9015744139438,1331.797337050522,1400.955340401257,1251.4434268740588,1281.2529766417083,1235.8297088428244,1314.05044811216,1406.6408534912352,1400.955340401257,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Johanna Matintalo,Johanna Matintalo,1761,Finland,False,4561,1657.543228204942,1619.0768678816996,1567.372563641475,1387.9783006737389,1530.9335544841058,1549.444858622596,1287.4949029187578,1625.1350663652397,1405.7997885634245,1387.9783006737389,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Novie McCabe,Novie McCabe,6651,USA,False,233,1386.262702808151,1398.2640228709267,1338.1688848564502,1384.7942981125466,1224.031127118158,1210.0316801475049,1251.8620510168214,1321.9323389053025,1379.7171811979565,1384.7942981125466,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alisa Zhambalova,Alisa Zhambalova,1585,Russia,False,661,1451.896531834346,1477.726874140825,1428.1404799947877,1384.02995195849,1209.8564177392798,1246.6440278960106,1159.9152895121588,1397.5246493052312,1369.0532861994602,1384.02995195849,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kathrine Stewart-Jones,Kathrine Stewart-Jones,1676,Canada,False,225,1330.8336523171668,1364.1350770510069,1351.5320316445857,1381.5214286619123,1220.1577433640111,1202.9340979444055,1249.567993206164,1310.1619747269317,1361.4585661275387,1381.5214286619123,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Veronika Stepanova,Veronika Stepanova,6150,Russia,False,226,1417.0642851017424,1391.6165813635182,1295.540694719282,1380.9954174382383,1349.5199378205896,1301.9996317934354,1356.347304604845,1298.4565324851396,1414.134255689778,1380.9954174382383,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Hailey Swirbul,Hailey Swirbul,1849,USA,False,541,1350.0545687325923,1390.5730090532534,1363.1544309027993,1378.7003455647475,1328.7228502776616,1312.922850243284,1325.2642413759868,1347.087669412762,1351.8397598336394,1378.7003455647475,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marina Kälin,Marina Kälin,7433,Switzerland,False,220,1427.4651987116856,1434.351487292363,1362.5925269934132,1376.074564275175,1301.9204080944955,1286.6730124865096,1295.383617717113,1350.1568712568876,1392.261353173196,1376.074564275175,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Silje Øyre Slind,Silje Øyre Slind,458,Norway,False,226,1407.637162431662,1416.0756871635692,1340.234087939269,1376.0331907968705,1354.4052452309318,1290.339312468647,1374.9690388675924,1337.2736297091888,1372.0056076615629,1376.0331907968705,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Mariya Istomina,Mariya Istomina,3996,Russia,False,213,1392.6042294878512,1388.16236610421,1306.1340285024892,1374.503128771298,1288.026073469864,1293.873076690527,1283.5442619415576,1318.693204627188,1378.461370466473,1374.503128771298,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Katherine Sauerbrey,Katherine Sauerbrey,1727,Germany,False,347,1425.977184301052,1470.6185367075375,1460.3292703615891,1372.887409880108,1245.2765809324012,1271.606340947616,1210.8282208902535,1399.4909657055805,1367.9134252599697,1372.887409880108,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Magni Smedås,Magni Smedås,1945,Norway,False,223,1386.4942384058763,1366.013878339298,1285.272480435666,1367.9364738861916,1360.5007385451938,1267.694297469737,1389.0691206370425,1275.628902759229,1396.170487969974,1367.9364738861916,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Karoline Grøtting,Karoline Grøtting,6419,Norway,False,224,1364.5112121095167,1362.9458928164402,1364.3253593613797,1364.868856632708,1303.1567601765832,1288.8917552521752,1306.2584155400157,1356.1843261737586,1302.242159477994,1364.868856632708,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alina Pekletsova,Alina Pekletsova,-205937,Russia,False,0,1377.7302815798655,1411.429856529223,1345.394344544592,1363.5285331032137,1270.0724230722942,1281.84836910563,1274.0124297895634,1305.708910063736,1354.802357496672,1363.5285331032137,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kaisa Mäkäräinen,Kaisa Mäkäräinen,185,Finland,False,231,1357.5609989943666,1360.243049756633,1309.0434955946216,1360.7781937818688,1272.623280969052,1278.5615902488735,1274.2178832688205,1312.124449146134,1365.9419005776365,1360.7781937818688,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Rosie Fordham,Rosie Fordham,6450,Australia,False,226,1305.5561342503204,1305.490712013925,1205.7097329081894,1355.4967826808386,1281.9005313372709,1272.4597394611856,1279.1261210247844,1208.1256310807523,1379.139158873654,1355.4967826808386,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Oline Vestad,Oline Vestad,10434,Norway,False,0,1387.579290426659,1371.137593202522,1290.529730034455,1355.223569906558,1272.94291501166,1271.5033531739,1285.579686674972,1291.305502870851,1383.5826689443873,1355.223569906558,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anastasia Rechkova,Anastasia Rechkova,4959,Russia,False,0,1417.1936564302378,1436.0902976228433,1345.8595509679712,1346.97501694804,1253.0645755677758,1279.8109696248548,1262.7064698653703,1333.142751961892,1337.000788586782,1346.97501694804,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anastasia Dotsenko,Anastasia Dotsenko,36,Russia,False,214,1429.7681447530424,1406.7733769407162,1387.0444440395747,1346.8393788602075,1451.9781387661112,1423.1756014895457,1443.3494951734638,1430.5887703743044,1397.0104662953754,1346.8393788602075,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maria Gismondi,Maria Gismondi,10867,Italy,False,225,1337.081353725412,1338.3404031281398,1300.192905638717,1343.4432951493466,1297.6248777698595,1298.0521261168872,1297.4844051382834,1299.03114766788,1352.0046488085316,1343.4432951493466,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ekaterina Nikitina,Ekaterina Nikitina,-205064,Russia,False,0,1365.523684681527,1362.5997640284615,1335.0201221056989,1341.496954258539,1295.2154514858369,1299.3929077995274,1304.405821231413,1318.7997511547774,1350.1326216851337,1341.496954258539,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Elina Rönnlund,Elina Rönnlund,1674,Sweden,False,226,1352.731949290129,1366.685140537787,1337.4864271141523,1341.464890627293,1307.884293613827,1317.0968083382122,1275.960777698629,1352.1671916540731,1325.4484557070073,1341.464890627293,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Masae Tsuchiya,Masae Tsuchiya,3498,Japan,False,231,1347.4822447016288,1349.9090796862044,1294.6387162451622,1339.8244910991316,1287.3355128876492,1275.576914305829,1295.5261905284422,1294.5445299322548,1354.791939814443,1339.8244910991316,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lidiya Gorbunova,Lidiya Gorbunova,-202489,Russia,False,225,1400.636452765773,1417.0201484758095,1376.1083902509697,1339.042664924559,1281.3338316604224,1296.905291793516,1278.1669121444738,1354.043468925113,1330.378839912389,1339.042664924559,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sonjaa Schmidt,Sonjaa Schmidt,7874,Canada,False,231,1328.5156666702894,1306.7511913754477,1261.66172933738,1335.9941594434194,1325.711113904429,1264.933672327559,1345.11737310642,1250.7233452976454,1366.3882522974152,1335.9941594434194,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Martina di Centa,Martina di Centa,9084,Italy,False,229,1356.1678908909082,1359.2577813536811,1276.3363354494052,1331.5601053372422,1224.797687767703,1247.6756785970194,1221.0355134612698,1273.040911480593,1345.8799655879122,1331.5601053372422,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ekaterina Smirnova,Ekaterina Smirnova,4945,Russia,False,211,1353.970420927374,1353.8373571688871,1319.478632299323,1327.5675839205524,1281.0777934974851,1265.9914085860055,1280.35425507315,1311.036833910584,1330.7058164550274,1327.5675839205524,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Pryce,Anna Pryce,6640,Great Britain,False,214,1327.9350985611045,1298.2863188338958,1263.794792702038,1326.8464469150822,1325.9087908813967,1306.3172457912526,1318.7540833565351,1281.3498474167172,1354.3136713435636,1326.8464469150822,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Hedda Østberg Amundsen,Hedda Østberg Amundsen,2364,Norway,False,211,1448.2990680055657,1383.123580361487,1347.0272985029233,1326.3034513307343,1426.1792978497208,1400.698074819989,1358.9156546619824,1400.4894538085468,1370.6382209816984,1326.3034513307343,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Arina Kalicheva,Arina Kalicheva,6565,Russia,False,0,1310.561615026117,1342.6417502665156,1291.295218961961,1325.296679045569,1229.1172085242574,1260.04760236613,1246.3869914139775,1270.9153478886665,1302.7022910604917,1325.296679045569,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Katharina Brudermann,Katharina Brudermann,5040,Austria,False,217,1244.6557766709698,1267.8013482560966,1216.0928782642784,1324.0953307584034,1235.1273605492904,1268.6782724061366,1209.8092777573438,1218.942071660743,1293.2551670833425,1324.0953307584034,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Mali Eidnes Bakken,Mali Eidnes Bakken,10343,Norway,False,213,1292.987999878252,1289.7198613009225,1261.9646320629472,1321.5477804453417,1289.9418405331062,1281.3808818786683,1307.0413301923804,1269.1256855012505,1323.4501641411744,1321.5477804453417,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Eveliina Piippo,Eveliina Piippo,3042,Finland,False,225,1313.8690127416328,1311.738827135608,1274.9586770067078,1321.300026759552,1215.689790309372,1209.4429026526216,1261.5004282076209,1265.206152380491,1325.8329003098545,1321.300026759552,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alena Perevozchikova,Alena Perevozchikova,3885,Russia,False,232,1270.8620562996502,1296.3217614463772,1267.8361935389912,1321.056938894662,1249.358066833062,1259.9124365706098,1251.1094255937787,1250.0042366366165,1295.368976069751,1321.056938894662,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marina Chernousova,Marina Chernousova,202,Russia,False,212,1327.6201331067182,1332.2460984673423,1295.4136294834952,1320.5164506885933,1294.769425531614,1283.3170559441971,1291.8677439661192,1304.1143519005009,1315.101856566164,1320.5164506885933,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kendall Kramer,Kendall Kramer,6650,USA,False,231,1326.77751119995,1325.987047860796,1260.7529054287374,1320.5008165357349,1281.340491463842,1273.30152678262,1280.6585535217234,1266.2699943961363,1328.4424752650027,1320.5008165357349,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marte Skaanes,Marte Skaanes,1823,Norway,False,219,1330.1252015391358,1328.6034513594373,1312.7336492290542,1319.1134436468865,1266.4122572250938,1267.5548222898365,1269.409717766087,1317.4916692018571,1327.3814755070323,1319.1134436468865,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna-Kaisa Saari,Anna-Kaisa Saari,3085,Finland,False,218,1289.6199102786366,1287.26864774879,1270.6097934804595,1319.0792818036243,1234.7701681666322,1274.2305703915797,1244.752165469461,1270.0191422833643,1325.5887666884944,1319.0792818036243,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marte Mikkelsplass,Marte Mikkelsplass,6793,Norway,False,225,1323.833935023328,1322.4001543743282,1275.6728692967151,1318.9945578539457,1286.768432577423,1290.799129200163,1288.57288527922,1280.3007394760918,1328.073272051776,1318.9945578539457,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Johanne Hauge Harviken,Johanne Hauge Harviken,2345,Norway,False,211,1355.9353106495626,1311.5996220304723,1290.8099775207772,1318.6288646349649,1349.4881423397287,1274.5697378201185,1367.7140767390792,1291.31399557162,1361.6495018571616,1318.6288646349649,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Gro Njølstad Randby,Gro Njølstad Randby,10542,Norway,False,0,1360.9964691498674,1351.8064609527523,1328.362932215706,1318.6245520069951,1303.7295260574188,1278.5615902488735,1302.231556891427,1333.496124498448,1330.6001358475876,1318.6245520069951,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Elizaveta Maslakova,Elizaveta Maslakova,9261,Russia,False,0,1350.6655877326104,1358.0903721562104,1345.5612347200142,1317.778148090129,1267.1827395488376,1287.1438620473548,1262.7841819016264,1321.779619187089,1307.138906120486,1317.778148090129,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Evelina Crusell,Evelina Crusell,10880,Sweden,False,211,1347.328012651073,1358.4579923221338,1334.6875881814374,1317.2074849851226,1262.3028894238084,1289.2104020695408,1235.2208606500922,1331.3610151737737,1294.3367955191577,1317.2074849851226,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Beatrice Laurent,Beatrice Laurent,11400,Italy,False,0,1359.4082147995296,1337.268608374393,1309.2216771666165,1316.4494884755616,1314.0928259315929,1302.1892515121208,1313.6093904033237,1325.7494949834356,1334.2790474604728,1316.4494884755616,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Luci Anderson,Luci Anderson,4706,USA,False,225,1350.4618466229526,1318.4100342424351,1275.4901093311337,1316.064836244565,1334.0367911691144,1268.9613752278954,1356.5694453044766,1262.2584517931089,1360.3087328184506,1316.064836244565,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Dariya Nepryaeva,Dariya Nepryaeva,6555,Russia,False,1117,1534.2232150412788,1543.443823484693,1409.5234570227178,1314.9170844472196,1328.5003803330678,1309.0207652120282,1381.271172017524,1369.718199650478,1343.9478975538173,1314.9170844472196,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Evgeniya Krupitskaya,Evgeniya Krupitskaya,7436,Russia,False,232,1311.144700198266,1308.6019142275477,1277.2353375764249,1314.3162473014722,1268.590727955497,1274.4116446404848,1295.5300002403626,1281.3622259157964,1318.6436299949532,1314.3162473014722,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Camille Coupe,Camille Coupe,12291,France,False,0,1312.196867705939,1313.7270833414052,1277.4076617441326,1311.9027466468256,1296.525086728244,1278.5615902488735,1296.2929092062925,1269.824278204354,1313.395493823767,1311.9027466468256,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Comarella,Anna Comarella,1724,Italy,False,224,1334.0554022423448,1348.1676494789508,1323.185366348618,1310.5332222300494,1189.8197372927834,1225.9772687661705,1164.844965866439,1320.6428848859505,1291.3013065402008,1310.5332222300494,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maren Wangensteen,Maren Wangensteen,1767,Norway,False,214,1345.2459906862628,1343.0395713205307,1323.9540074015713,1309.7131442079142,1240.775774838834,1270.151395758695,1238.8252302877354,1321.1339347460191,1313.153472575177,1309.7131442079142,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ava Thurston,Ava Thurston,7971,USA,False,232,1299.21826805959,1300.9773559384162,1289.343546550446,1308.6891414322793,1298.1232857895702,1298.16637196383,1296.3299353778518,1293.2186256416928,1297.716556375765,1308.6891414322793,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
France Pignot,France Pignot,10314,France,False,224,1320.3342796954562,1291.6290589948026,1283.5604092387075,1307.7677956328532,1321.6216045517815,1296.772238720088,1326.2806719473297,1280.9956158034352,1320.6393317772215,1307.7677956328532,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Margot Tirloy,Margot Tirloy,10829,France,False,221,1287.5828187310017,1266.396671815394,1251.2818917524885,1307.7116036973662,1307.0060315544808,1277.3328091471612,1357.2561794310595,1250.4985375804113,1352.3664086787865,1307.7116036973662,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Tale Bruheim Breding,Tale Bruheim Breding,6420,Norway,False,0,1400.771334428876,1327.939688665693,1296.1101302216562,1307.2098734603098,1336.5101897547038,1289.746108755477,1354.8125641442873,1315.5254242008257,1385.9418244698802,1307.2098734603098,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anja Mandeljc,Anja Mandeljc,1868,Slovenia,False,220,1300.0281123550096,1313.1283650728165,1281.3640119919796,1304.9048247620551,1186.2327210033884,1217.638298892162,1189.5656407099616,1267.8714651053965,1284.7229129859154,1304.9048247620551,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Siri Wigger,Siri Wigger,7454,Switzerland,False,0,1313.00747161474,1294.4179095118727,1285.6842604975066,1304.3040330953982,1308.9914509595092,1297.6615169970205,1319.0927411652483,1287.2696905177363,1322.0921409888915,1304.3040330953982,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna-Maria Dietze,Anna-Maria Dietze,3214,Germany,False,230,1300.098881456204,1309.0581669042483,1293.516984523136,1303.4438381624857,1293.6507844083856,1269.5909452945343,1297.2489102173129,1273.0231944830398,1302.2173754737612,1303.4438381624857,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Erica Laven,Erica Laven,10326,Sweden,False,218,1298.396253857676,1313.40843076878,1305.3843133695552,1303.1768595863648,1297.5639408261543,1293.6869941781292,1327.1241602959155,1295.5291054707484,1330.2969759116745,1303.1768595863648,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Louise Lindström,Louise Lindström,6632,Sweden,False,231,1328.559848287066,1318.1870908656842,1317.408542125216,1302.6736667312543,1328.193270818259,1344.9910296684543,1292.5603626794718,1343.56835203931,1305.898095373945,1302.6736667312543,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Eva Ingebrigtsen,Eva Ingebrigtsen,10145,Norway,False,229,1387.7689124075669,1376.6389915574066,1353.269075147701,1302.651722611916,1297.666415086769,1298.538295201265,1292.5833853134125,1348.9090806319566,1312.3246987136736,1302.651722611916,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Koryakova,Anna Koryakova,-206695,Russia,False,0,1298.7710343610509,1301.592958621125,1296.6720808989471,1302.4617364213636,1297.6381499987256,1299.9896923252952,1297.9510362937897,1296.5357625918962,1301.4228093420031,1302.4617364213636,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Linnea Ousdigan,Linnea Ousdigan,12499,USA,False,0,1302.757085523161,1300.8464374652517,1298.718275417024,1302.4156207346011,1272.623280969052,1278.5615902488735,1274.2178832688205,1299.992001867486,1304.3181923607058,1302.4156207346011,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ida Dahl,Ida Dahl,2948,Sweden,False,230,1339.4217570550773,1323.927480140714,1313.336635493211,1302.091061503161,1313.031805654327,1265.858376620877,1324.0285756752628,1314.982873765011,1324.8016037018415,1302.091061503161,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Fabienne Alder,Fabienne Alder,11191,Switzerland,False,230,1272.2259062770663,1294.6913056252615,1297.5770151395054,1301.8002756821254,1278.1471849151433,1290.4552038682218,1288.6830674385412,1290.7527690798518,1283.778228231436,1301.8002756821254,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sarah-Eve Picard,Sarah-Eve Picard,11878,Canada,False,0,1296.1325430545655,1295.552011466992,1295.4572076473758,1301.7871083362995,1296.5849301643027,1297.5387639134838,1298.8564133967902,1293.3673675413302,1303.635230354338,1301.7871083362995,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lina Bundi,Lina Bundi,11969,Switzerland,False,0,1305.740334972193,1301.442159110819,1299.4131282440758,1301.610802996385,1299.4371253973816,1278.5615902488735,1299.4015280605563,1299.414507223282,1304.285412429322,1301.610802996385,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Saskia Barbueda,Saskia Barbueda,11970,Switzerland,False,0,1303.4746491678377,1301.442159110819,1299.4131282440758,1301.610802996385,1298.0121648918523,1278.5615902488735,1296.7618221782034,1299.414507223282,1301.5200456006185,1301.610802996385,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
