FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Moa Backlund,Moa Backlund,7967,Sweden,False,True,False,0,1108.2899714062996,1126.8217406873737,1217.2549832200173,1203.0964674477675,1248.939735681182,1276.324479987675,1263.6240411195622,1196.4786997180693,1175.355225450859,6,False,6,,0.0
Linne Ausland,Linne Ausland,11171,Norway,False,True,False,0,1107.936366038572,1141.0906445741873,1219.636750682892,1215.1101568676816,1230.845326631747,1278.4478130821617,1242.305546855505,1200.403135453877,1169.9643499629474,6,False,6,,0.0
Anastasia Shutkina,Anastasia Shutkina,5014,Russia,False,False,False,0,1106.989564680924,1158.726193698242,1239.915814492999,1225.8385190312408,1193.07542802152,1238.9526792725803,1223.3141760725528,1194.340082003791,1168.5106115919243,2,False,2,0.0,0.0
Sofia Lundkvist,Sofia Lundkvist,6461,Sweden,False,True,False,0,1105.337639809654,1116.684690459724,1198.902676684527,1208.342961339191,1256.6587049208686,1247.489815154761,1278.8961308722205,1175.5011107687803,1185.1494895946034,6,False,6,,0.0
Maria Toma,Maria Toma,10336,Romania,False,False,False,0,1105.110420975556,1157.1799533622554,1232.5135127861106,1242.9108307610811,1226.894738137138,1275.9508113159648,1231.504731207999,1199.9106330875804,1179.694385552555,2,False,2,0.0,0.0
Ronja Håkenstad Evertsen,Ronja Håkenstad Evertsen,3347,Norway,False,True,False,0,1104.399560938171,1156.7910165849028,1243.0772595352046,1215.5776983663875,1213.402088084959,1229.573091932191,1249.2877605366948,1189.947107488891,1185.2571056962995,6,False,6,,0.0
Aurora Gårder Strand,Aurora Gårder Strand,8962,Norway,False,True,False,0,1102.455828365065,1136.8521312052612,1194.9377741913163,1240.48653204059,1220.273930167572,1254.0057861409484,1250.8784027552017,1160.2654393193798,1194.107162910908,6,False,6,,0.0
HOOKER Maddie,Maddi Hooker,10268,Australia,True,False,False,0,1102.1467761655638,1159.738158630531,1250.46470005026,1189.9746052913565,1180.4030373337198,1201.884070336897,1218.2240194304072,1180.7509607552154,1142.632872628462,3,False,3,1.0,0.0
Tiril Marie Møller Gundersen,Tiril Marie Møller Gundersen,9007,Norway,False,True,False,0,1100.116387516562,1114.2022281581335,1204.001853025833,1200.0101038990758,1223.167454766798,1240.1447720023705,1265.7409977740451,1158.9672050940062,1179.753425036352,6,False,6,,0.0
Elin Uppstad,Elin Uppstad,3362,Norway,False,True,False,0,1099.1856952577607,1092.6442646957532,1196.9948096642186,1163.683146249669,1276.5852406527936,1290.799129200163,1275.625048102428,1182.902426825203,1152.950590194452,6,False,6,,0.0
Elizaveta Rostova,Elizaveta Rostova,10318,Russia,False,False,False,0,1098.0601134115184,1139.789815071926,1222.4091127837248,1209.755836155658,1206.0279693699335,1241.5699302625394,1243.398817094548,1183.4054006137171,1173.567234605059,2,False,2,0.0,0.0
Sarah Slattery,Sarah Slattery,4870,Australia,False,False,False,0,1097.218681712618,1133.7723273547815,1230.1166804040472,1171.9594031993172,1212.972589227477,1262.7909264238024,1238.9326614103898,1200.068903383608,1117.3799126184938,3,False,3,0.0,0.0
Stina Hillestad,Stina Hillestad,10639,Norway,False,True,False,0,1090.3170667763138,1089.8528940273532,1190.930172443402,1172.255045370394,1250.3834569116518,1277.480503735516,1264.5483158496706,1175.5450950449142,1152.0187956742177,6,False,6,,0.0
Moa Majbäck,Moa Majbäck,6487,Sweden,False,True,False,0,1084.0940937020746,1121.9803207043635,1206.2286956778942,1199.2005072119427,1197.2153367325095,1234.5332318568733,1243.1307812466916,1160.6652540695611,1152.287496761989,6,False,6,,0.0
Carina Sveen,Carina Sveen,6786,Norway,False,True,False,0,1084.0667577217368,1114.970465274299,1221.5088273181243,1198.121893918638,1209.7345474244146,1247.1128502944505,1234.634262401477,1179.619970077257,1154.1862934936523,6,False,6,,0.0
Hanne Garberg,Hanne Garberg,6943,Norway,False,True,False,0,1077.6441197550173,1176.3481349611536,1269.6999309665246,1220.5329021189327,1164.284713591369,1197.29308871674,1226.9160220685333,1173.591553534498,1155.9252307257568,6,False,6,,0.0
Anastasiya Klepikova,Anastasiya Klepikova,6504,Russia,False,False,False,0,1074.2792855259688,1126.13969099395,1223.5328429264343,1197.7914277794907,1166.3595486976442,1215.1404673004115,1215.5563437222022,1167.7243061446486,1144.4884653095908,2,False,2,0.0,0.0
Emilija Tamoseviciute,Emilija Tamoseviciute,10907,Lithuania,False,False,False,0,1072.8490997322044,1128.0757246074816,1227.3128459026182,1202.2033941033617,1185.228517664362,1224.568892975086,1230.7360138923882,1162.512490057931,1148.3680875812024,2,False,2,0.0,0.0
Hannah Price,Hannah Price,6449,Australia,False,False,False,0,1071.7368603979105,1091.5942448217525,1187.5589885208556,1184.5161342227773,1232.4684497127903,1248.253270871046,1278.4930282088528,1148.3960573845068,1161.5819049644815,3,False,3,0.0,0.0
Yelizaveta Tolmachyova,Yelizaveta Tolmachyova,9324,Kazakhstan,False,False,False,0,1066.067598823065,1149.1606776311862,1267.5143202809631,1182.368233886801,1148.2667059597854,1155.7185252439594,1214.9152636700387,1174.641910303115,1131.2892716121914,4,False,4,0.0,0.0
Jevgenija Kolga,Jevgenija Kolga,685,Lithuania,False,False,False,0,1058.4728839495003,1138.3480364972702,1241.2579206942098,1209.0198765248058,1184.3928883147782,1218.7506851940543,1253.6096052769296,1166.067531513677,1151.2701862990548,2,False,2,0.0,0.0
Emma Bangstad Bergersen,Emma Bangstad Bergersen,8437,Norway,False,True,False,0,1057.478170202427,1072.400230111769,1177.5490551732505,1162.693151215921,1190.7103817646364,1224.0907754779537,1240.5797397435722,1126.7023460306984,1136.6146491358904,6,False,6,,0.0
Hannah McHugh,Hannah McHugh,11172,Great Britain,False,False,False,0,1054.787271731164,1137.1078132264963,1246.5444813863453,1204.0442253603,1189.4250356807152,1241.9007431235127,1231.8526783785942,1184.8042499535654,1126.9904487527067,2,False,2,0.0,0.0
Sofiia Shkatula,Sofiia Shkatula,10768,Ukraine,False,False,False,0,1044.4027812160216,1086.0948200302378,1144.2242411915963,1186.8022988874748,1158.0375773317576,1216.7873058134178,1159.104477254499,1111.3700944530826,1117.5780536614548,3,False,3,0.0,0.0
Bhavani Thekkada Nanjunda,Bhavani Thekkada Nanjunda,10898,India,False,False,False,0,1040.0987023115758,1124.217402998382,1223.981591942152,1178.922413305566,1146.948379971066,1223.6312532924928,1155.1012332951889,1174.1553168857745,1083.9461454259065,2,False,2,0.0,0.0
