Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,3,Maria Holaus,Austria,309,2007,23,1983-01-01T00:00:00.000000,24.071184120465436,3,1328.8704763735948,1348.430601315647
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,4,Lindsey Vonn,USA,2,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,116,1436.519591640506,1448.4285670210702
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,5,Julia Mancuso,USA,6,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,157,1418.0663072034254,1430.054607706267
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,6,Dominique Gisin,Switzerland,7,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,8,1368.6596165149886,1382.6799243422597
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,7,Sylviane Berthod,Switzerland,748,2007,23,1977-01-01T00:00:00.000000,30.069815195071868,171,1402.9042368064236,1413.803167453526
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,8,Fraenzi Aufdenblatten,Switzerland,23,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,114,1389.5273219613218,1400.245322100893
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,9,Nadia Styger,Switzerland,265,2007,23,1978-01-01T00:00:00.000000,29.07049965776865,114,1392.4522850465214,1401.990037436405
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,10,Daniela Merighetti,Italy,25,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,63,1326.3755536830417,1339.0963696900624
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,11,Catherine Borghi,Switzerland,751,2007,23,1976-01-01T00:00:00.000000,31.071868583162217,183,1357.5796021797828,1367.301257848506
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,12,Marlies Schild,Austria,13,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,103,1333.8930509979925,1344.1299879424073
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,13,Kelly Vanderbeek,Canada,230,2007,23,1983-01-01T00:00:00.000000,24.071184120465436,68,1373.0344155687153,1379.7795251465218
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,14,Monika Dumermuth,Switzerland,311,2007,23,1977-01-01T00:00:00.000000,30.069815195071868,59,1330.3412389258053,1338.8066794074366
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,15,Christine Sponring,Austria,749,2007,23,1983-01-01T00:00:00.000000,24.071184120465436,41,1299.7810516202217,1309.2165985687575
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,16,Lucia Recchia,Italy,29,2007,23,1980-01-01T00:00:00.000000,27.071868583162217,103,1327.039230720063,1333.2172927640277
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,16,Marie Jay Marchand-Arvier,France,17,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,39,1344.9679218291162,1349.9941893537537
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,18,Johanna Schnarf,Italy,22,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,15,1250.774275341872,1260.3311915737008
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,19,Chemmy Alcott,Great Britain,134,2007,23,1982-01-01T00:00:00.000000,25.07049965776865,97,1293.3944725323895,1299.2410793436989
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,20,Britt Janyk,Canada,106,2007,23,1980-01-01T00:00:00.000000,27.071868583162217,110,1319.563765434274,1322.723668247715
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,21,Maria Höfl-Riesch,Germany,8,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,88,1354.4717804267057,1354.391153117521
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,22,Alexandra Coletti,Monaco,92,2007,23,1983-01-01T00:00:00.000000,24.071184120465436,37,1283.649893675297,1287.1220466863447
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,23,Ingrid Rumpfhuber,Austria,374,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,51,1329.1287823775892,1328.6722756814772
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,24,Tamara Wolf,Switzerland,787,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,4,1324.7831539393146,1323.6065743797574
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,25,Carolina Ruiz Castillo,Spain,46,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,101,1282.433358155495,1282.4834286580228
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,25,Martina Schild,Switzerland,20,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,57,1311.4531745461086,1309.6362220703381
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,27,Gina Stechert,Germany,215,2007,23,1987-01-01T00:00:00.000000,20.071184120465436,14,1258.038854047581,1258.1395353747455
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,28,Stacey Cook,USA,41,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,45,1317.538128486499,1312.8286713807126
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,29,Clothilde Weyrich,France,322,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,11,1246.6546606819452,1245.4689176510972
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,30,Libby Ludlow,USA,744,2007,23,1981-01-01T00:00:00.000000,26.069815195071868,72,1249.5783939622092,1247.210120935709
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,31,Andrea Fischbacher,Austria,15,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,51,1379.3481492077583,1367.698027334781
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,32,Janette Hargin,Sweden,776,2007,23,1977-01-01T00:00:00.000000,30.069815195071868,165,1240.5217520683661,1236.7171007165107
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,33,Fanny Chmelar,Germany,74,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,25,1281.509097203555,1274.1183353180577
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,34,Kirsten Clark,USA,775,2007,23,1977-01-01T00:00:00.000000,30.069815195071868,193,1351.8543833325846,1338.9405723409366
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,35,Lucia Mazzotti,Italy,205,2007,23,1985-01-01T00:00:00.000000,22.069815195071868,5,1282.5334835940675,1273.0771428755586
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,36,Shona Rubens,Canada,299,2007,23,1986-01-01T00:00:00.000000,21.07049965776865,23,1271.1085020286705,1261.3815193060186
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,37,Aurelie Revillet,France,90,2007,23,1986-01-01T00:00:00.000000,21.07049965776865,8,1254.526171043938,1244.847831238992
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,38,Kaylin Richardson,USA,277,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,41,1253.7142405326142,1243.0868805053042
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,39,Hilary Longhini,Italy,734,2007,23,1986-01-01T00:00:00.000000,21.07049965776865,8,1271.2807958037802,1258.5428505190357
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,40,Petra Robnik,Slovenia,315,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,19,1259.308419647132,1246.3290699773618
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,41,Sherry Lawrence,Canada,665,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,25,1254.2382763400735,1240.5780172583677
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,42,Camilla Borsotti,Italy,50,2007,23,1988-01-01T00:00:00.000000,19.071868583162217,10,1235.3953312515187,1221.9072542303802
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,43,Jessica Lindell-Vikarby,Sweden,14,2007,23,1984-01-01T00:00:00.000000,23.071868583162217,84,1253.579260301,1237.9603718130957
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,44,Dagny L. Kristjansdottir,Iceland,757,2007,23,1980-01-01T00:00:00.000000,27.071868583162217,32,1223.4264857517069,1208.6698665695662
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,45,Anne Marie Mueller,Norway,661,2007,23,1980-01-01T00:00:00.000000,27.071868583162217,32,1298.9152589626262,1278.406569085982
2007-01-27,San Sicario,Italy,L,Downhill,World Cup,0,N/A,46,Leyre Morlans,Spain,314,2007,23,1987-01-01T00:00:00.000000,20.071184120465436,2,1300.0,1278.4214434875782
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,1,Anja Pärson,Sweden,44,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,215,1420.8714848670334,1432.1379068758154
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,2,Lindsey Vonn,USA,2,2007,27,1984-01-01T00:00:00.000000,23.1129363449692,119,1443.3366722927044,1452.7186164799712
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,3,Nicole Hosp,Austria,32,2007,27,1983-01-01T00:00:00.000000,24.112251882272417,96,1345.4677867325863,1357.8374701971966
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,4,Nadia Styger,Switzerland,265,2007,27,1978-01-01T00:00:00.000000,29.111567419575632,117,1398.4912329650626,1407.6620988317843
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,5,Dominique Gisin,Switzerland,7,2007,27,1985-01-01T00:00:00.000000,22.11088295687885,11,1379.8435601615001,1388.781349165165
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,6,Nike Bent,Sweden,667,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,29,1292.799325182656,1304.3582138171846
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,7,Renate Goetschl,Austria,356,2007,27,1975-01-01T00:00:00.000000,32.11225188227242,326,1470.7735216287367,1474.1151555691176
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,8,Ingrid Jacquemod,France,107,2007,27,1978-01-01T00:00:00.000000,29.111567419575632,206,1402.4724765829023,1407.4810166412633
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,9,Maria Höfl-Riesch,Germany,8,2007,27,1984-01-01T00:00:00.000000,23.1129363449692,92,1352.525245284634,1358.5999496599986
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,10,Julia Mancuso,USA,6,2007,27,1984-01-01T00:00:00.000000,23.1129363449692,161,1425.593038180468,1427.6714241667
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,11,Marie Jay Marchand-Arvier,France,17,2007,27,1985-01-01T00:00:00.000000,22.11088295687885,43,1348.2791209250247,1352.5312766567608
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,12,Britt Janyk,Canada,106,2007,27,1980-01-01T00:00:00.000000,27.1129363449692,114,1321.944124734752,1326.296419896315
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,13,Nadia Fanchini,Italy,232,2007,27,1986-01-01T00:00:00.000000,21.111567419575632,56,1364.8530039651323,1366.4133227014088
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,14,Fraenzi Aufdenblatten,Switzerland,23,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,117,1396.8063707090332,1396.0460981008148
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,15,Kirsten Clark,USA,775,2007,27,1977-01-01T00:00:00.000000,30.11088295687885,196,1337.6047021711854,1338.3031318736903
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,16,Stacey Cook,USA,41,2007,27,1984-01-01T00:00:00.000000,23.1129363449692,47,1312.388579250967,1313.138430341439
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,17,Daniela Merighetti,Italy,25,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,66,1337.7551548368945,1336.4472951558998
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,18,Shona Rubens,Canada,299,2007,27,1986-01-01T00:00:00.000000,21.111567419575632,26,1262.7063400073816,1262.983712301038
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,18,Elisabeth Görgl,Austria,4,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,104,1360.9153916268374,1357.1398361105653
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,20,Carolina Ruiz Castillo,Spain,46,2007,27,1981-01-01T00:00:00.000000,26.11088295687885,104,1283.0843408615515,1281.0403768405963
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,21,Maria Holaus,Austria,309,2007,27,1983-01-01T00:00:00.000000,24.112251882272417,5,1346.7691723301086,1341.084448813988
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,22,Sylviane Berthod,Switzerland,748,2007,27,1977-01-01T00:00:00.000000,30.11088295687885,172,1409.899109359738,1400.606417713382
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,23,Urska Rabic,Slovenia,750,2007,27,1985-01-01T00:00:00.000000,22.11088295687885,38,1233.7405026722538,1230.6505549929066
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,24,Emily Brydon,Canada,308,2007,27,1980-01-01T00:00:00.000000,27.1129363449692,145,1363.0792864640541,1353.713512012347
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,25,Alexandra Coletti,Monaco,92,2007,27,1983-01-01T00:00:00.000000,24.112251882272417,40,1287.5638294503096,1280.337137726992
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,26,Dagny L. Kristjansdottir,Iceland,757,2007,27,1980-01-01T00:00:00.000000,27.1129363449692,35,1211.802979246517,1206.537354138503
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,27,Elena Fanchini,Italy,19,2007,27,1985-01-01T00:00:00.000000,22.11088295687885,31,1327.454747213567,1316.5772008620036
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,28,Petra Haltmayr,Germany,779,2007,27,1975-01-01T00:00:00.000000,32.11225188227242,175,1248.7083445104702,1240.0387997607493
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,29,Lucia Recchia,Italy,29,2007,27,1980-01-01T00:00:00.000000,27.1129363449692,105,1332.077761733645,1319.0071670733905
2007-02-11,Åre,Sweden,L,Downhill,WSC,0,N/A,30,Petra Robnik,Slovenia,315,2007,27,1984-01-01T00:00:00.000000,23.1129363449692,22,1248.1702703010835,1237.5217817718037
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,1,Julia Mancuso,USA,6,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,166,1421.8653201130521,1437.0963136280081
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,2,Renate Goetschl,Austria,356,2007,33,1975-01-01T00:00:00.000000,32.167008898015055,328,1466.1969333267512,1478.0101473681198
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,3,Emily Brydon,Canada,308,2007,33,1980-01-01T00:00:00.000000,27.16769336071184,149,1351.2707865405662,1368.683155179914
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,4,Elisabeth Görgl,Austria,4,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,108,1354.5412919474395,1370.7540649932282
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,5,Kelly Vanderbeek,Canada,230,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,70,1373.5389967471494,1387.6007781501157
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,6,Nadia Styger,Switzerland,265,2007,33,1978-01-01T00:00:00.000000,29.166324435318273,118,1402.7659574083498,1414.0954618790313
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,7,Marlies Schild,Austria,13,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,110,1340.6780440694301,1354.739075034588
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,8,Kirsten Clark,USA,775,2007,33,1977-01-01T00:00:00.000000,30.16563997262149,197,1336.561223136549,1349.87509355961
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,9,Chemmy Alcott,Great Britain,134,2007,33,1982-01-01T00:00:00.000000,25.166324435318273,104,1299.300443772101,1313.9090946829692
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,10,Britt Janyk,Canada,106,2007,33,1980-01-01T00:00:00.000000,27.16769336071184,116,1325.100539524862,1337.1197394689534
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,11,Ingrid Jacquemod,France,107,2007,33,1978-01-01T00:00:00.000000,29.166324435318273,210,1402.593110279412,1408.9326893132018
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,12,Catherine Borghi,Switzerland,751,2007,33,1976-01-01T00:00:00.000000,31.16769336071184,186,1362.036806723412,1369.7936045719803
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,13,Carolina Ruiz Castillo,Spain,46,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,107,1281.9026022414637,1293.077907912896
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,13,Marie Jay Marchand-Arvier,France,17,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,45,1350.1423156160986,1357.1236351298771
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,15,Stacey Cook,USA,41,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,49,1312.5409349021747,1320.3342327154437
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,16,Andrea Fischbacher,Austria,15,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,54,1362.4025400353983,1366.1371462967165
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,17,Nicole Hosp,Austria,32,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,102,1355.2071997795485,1358.3793781665556
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,18,Maria Holaus,Austria,309,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,6,1339.2160543290224,1342.3668349234297
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,19,Maria Höfl-Riesch,Germany,8,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,96,1355.935004019381,1357.0628325880514
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,20,Sylviane Berthod,Switzerland,748,2007,33,1977-01-01T00:00:00.000000,30.16563997262149,173,1396.0311469860346,1393.754822939358
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,21,Fraenzi Aufdenblatten,Switzerland,23,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,119,1391.6782166961862,1388.6583676289263
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,22,Gina Stechert,Germany,215,2007,33,1987-01-01T00:00:00.000000,20.16700889801506,19,1261.4139521856384,1265.332460046149
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,23,Shona Rubens,Canada,299,2007,33,1986-01-01T00:00:00.000000,21.166324435318273,31,1264.667099319415,1267.3894406558354
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,24,Alexandra Coletti,Monaco,92,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,42,1281.2313442817851,1281.947638585557
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,25,Elena Fanchini,Italy,19,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,32,1315.8233207063522,1312.9142964717691
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,25,Martina Schild,Switzerland,20,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,60,1308.8824557702485,1306.4012059112451
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,27,Lucia Recchia,Italy,29,2007,33,1980-01-01T00:00:00.000000,27.16769336071184,106,1318.1427795214113,1313.090779312061
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,27,Monika Dumermuth,Switzerland,311,2007,33,1977-01-01T00:00:00.000000,30.16563997262149,61,1335.7711363344154,1329.6335689747784
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,29,Aurelie Revillet,France,90,2007,33,1986-01-01T00:00:00.000000,21.166324435318273,11,1249.1619541271382,1246.8142058616386
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,30,Kathrin Wilhelm,Austria,756,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,64,1271.066257923555,1266.4012765539824
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,31,Libby Ludlow,USA,744,2007,33,1981-01-01T00:00:00.000000,26.16563997262149,77,1251.339460373304,1246.8619317513665
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,32,Resi Stiegler,USA,136,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,75,1261.5065378258055,1255.4194699983102
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,33,Alexandra Meissnitzer,Austria,732,2007,33,1973-01-01T00:00:00.000000,34.16563997262149,287,1400.2358366088251,1384.713034310585
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,34,Lucia Mazzotti,Italy,205,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,8,1275.1831074594384,1266.2680161987607
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,35,Daniela Ceccarelli,Italy,312,2007,33,1975-01-01T00:00:00.000000,32.167008898015055,163,1275.2449847038113,1265.3261290890848
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,36,Dagny L. Kristjansdottir,Iceland,757,2007,33,1980-01-01T00:00:00.000000,27.16769336071184,38,1210.7877480738957,1203.6722212186085
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,37,Larisa Yurkiw,Canada,228,2007,33,1988-01-01T00:00:00.000000,19.16769336071184,2,1278.4317521458822,1266.3188323920283
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,38,Urska Rabic,Slovenia,750,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,40,1233.804354650128,1223.3632278705486
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,39,Johanna Schnarf,Italy,22,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,20,1263.4341722582678,1250.2309209993045
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,40,Angelika Gruener,Italy,673,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,21,1267.809947290229,1253.3422917491384
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,41,Wendy Siorpaes,Italy,313,2007,33,1985-01-01T00:00:00.000000,22.16563997262149,41,1270.0600348510816,1254.4560778029058
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,42,Sherry Lawrence,Canada,665,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,27,1245.2261343055063,1230.1122225789632
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,43,Petra Robnik,Slovenia,315,2007,33,1984-01-01T00:00:00.000000,23.16769336071184,26,1240.363099149495,1224.5367320634175
2007-03-03,Tarvisio,Italy,L,Downhill,World Cup,0,N/A,44,Christine Sponring,Austria,749,2007,33,1983-01-01T00:00:00.000000,24.16700889801506,45,1308.495656133862,1287.5382376668617
2007-03-14,Lenzerheide,Switzerland,L,Downhill,World Cup,0,N/A,1,Renate Goetschl,Austria,356,2007,37,1975-01-01T00:00:00.000000,32.19712525667351,331,1473.5111133964226,1479.2975805723445
